Bratislavský kraj,,
,,
Bratislava I ,,
,,
Marián Kéry,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",4 804
Vladimír Klučiar,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",3 556
Ľubica Mandáková,"KDH,ĽS-HZDS,SDKÚ,SNS,SMER",3 448
,,
Žilinský kraj,,
,,
Bytča ,,
,,
Peter Weber,"DS,KDH,SDKÚ",948
Štefan Pucko,"ĽS-HZDS,P SNS,ZSNS",771
,,
Čadca ,,
,,
Ján Podmanický,"ANO,HZD,SNS,SMER",2 664
Jozef Grapa,"ANO,HZD,SNS,SMER",1 765
Jozef Marec,NEKA,1 747
Milan Gura,"DS,KDH,SDKÚ",1 732
Jozef Kanaba,"ANO,HZD,SNS,SMER",1 683
Ján Kožák,"DS,KDH,SDKÚ",1 658
Pavol Faktor,"DS,KDH,SDKÚ",1 642
Pavol Holeštiak,"ANO,HZD,SNS,SMER",1 494
,,
Dolný Kubín ,,
,,
Ivan Budiak,"ANO,HZD,SNS,SMER",1 996
Ján Kapala,"DS,KDH,SDKÚ",1 493
Peter Šulej,"DS,KDH,SDKÚ",1 484
,,
Kysucké Nové Mesto ,,
,,
Milan Očko,"ĽS-HZDS,P SNS,ZSNS",1 656
Jana Svrčková,NEKA,1 523
Ján Pokrivka,"DS,KDH,SDKÚ",1 251
,,
Liptovský Mikuláš ,,
,,
Alexander Slafkovský,"DS,KDH,SDKÚ",2 402
Jozef Repaský,"DS,KDH,SDKÚ",1 936
Ladislav Andreánsky,"ANO,HZD,SNS,SMER",1 670
Peter Pethö,"ANO,HZD,SNS,SMER",1 616
Milan Kružliak,"DS,KDH,SDKÚ",1 438
Ján Kuska,"DS,KDH,SDKÚ",1 382
,,
Martin ,,
,,
Alexander Lilge,"ANO,HZD,SNS,SMER",2 674
František Výrostko,"ĽS-HZDS,P SNS,ZSNS",2 129
Ladislav Bevilaqua,"DS,KDH,SDKÚ",2 058
Peter Belica,"DS,KDH,SDKÚ",1 893
Jozef Országh,"ANO,HZD,SNS,SMER",1 666
Katarína Adamicová,OKS,1 600
Viliam Majda,"DS,KDH,SDKÚ",1 598
Peter Kašuba,NEKA,1 582
,,
Námestovo ,,
,,
Ján Škombár,"DS,KDH,SDKÚ",3 010
Jozef Straka,"DS,KDH,SDKÚ",2 537
Milan Vrábeľ,"ĽS-HZDS,P SNS,ZSNS",2 068
František Poleta,NEKA,1 956
Jozef Djubek,"ANO,HZD,SNS,SMER",1 696
,,
Ružomberok ,,
,,
Michal Slašťan,"DS,KDH,SDKÚ",2 749
Ján Ondrejka,"DS,KDH,SDKÚ",2 598
Stanislav Bella,"DS,KDH,SDKÚ",2 451
Jozef Rizman,"DS,KDH,SDKÚ",2 112
Dušan Lauko,"ANO,HZD,SNS,SMER",1 927
,,
Turčianske Teplice ,,
,,
Milan Litva,"ANO,HZD,SNS,SMER",863
,,
Tvrdošín ,,
,,
Ivan Šaško,"ANO,HZD,SNS,SMER",2 399
Rudolf Piták,"ĽS-HZDS,P SNS,ZSNS",1 839
František Adamčák,"DS,KDH,SDKÚ",1 666
,,
Žilina ,,
,,
Andrej Sočuvka,"DS,KDH,SDKÚ",6 187
Ján Slota,"ANO,HZD,SNS,SMER",4 385
Mária Gašicová,"DS,KDH,SDKÚ",4 248
Ivan Chaban,"DS,KDH,SDKÚ",4 218
Peter Dobeš,"DS,KDH,SDKÚ",4 132
Štefan Zelník,"ANO,HZD,SNS,SMER",3 807
Peter Belinský,"DS,KDH,SDKÚ",3 803
Pavel Pavlásek,"DS,KDH,SDKÚ",3 683
Juraj Marko,"DS,KDH,SDKÚ",3 667
Tibor Mintál,"DS,KDH,SDKÚ",3 589
Jozef Choluj,"DS,KDH,SDKÚ",3 417
Ján Sága,"DS,KDH,SDKÚ",3 216
Ľubomír Bažík,NEKA,3 171
,,
Banskobystrický kraj,,
,,
Banská Bystrica ,,
,,
Ladislav Topoľský,"HZD,SNS,SMER",3 514
Pavol Legiň,"HZD,SNS,SMER",3 418
Ján Chladný,"DS,KDH,SDKÚ",2 985
Peter Lačný,"DS,KDH,SDKÚ",2 906
Peter Hudec,"HZD,SNS,SMER",2 902
Asen Almáši,NEKA,2 776
Viera Marková,"DS,KDH,SDKÚ",2 776
Ján Králik,"HZD,SNS,SMER",2 686
,,
Banská Štiavnica ,,
,,
Ondrej Binder,"DS,KDH,SDKÚ",694
,,
Brezno ,,
,,
Jaroslav Demian,"HZD,SNS,SMER",2 781
Dušan Švantner,"HZD,SNS,SMER",1 715
Janka Mihalovičová,"DS,KDH,SDKÚ",1 591
Tatiana Štulrajterová,"KSS,ĽS-HZDS,P SNS,ZSNS",1 506
Ján Račák,"HZD,SNS,SMER",1 449
,,
Detva ,,
,,
Juraj Bódi,"HZD,SNS,SMER",983
Ján Šufliarský,NEKA,970
Jozef Krnáč,"KSS,ĽS-HZDS,P SNS,ZSNS",853
,,
Krupina ,,
,,
Rudolf Gábryš,"KSS,ĽS-HZDS,P SNS,ZSNS",1 068
Radoslav Vazan,NEKA,1 025
,,
Lučenec ,,
,,
Péter Csúsz,SMK-MKP,3 633
Zsuzsanna Szvorák,SMK-MKP,2 774
Péter György,SMK-MKP,2 768
Karol Mičko,"DS,KDH,SDKÚ",2 557
Mária Zupko,SMK-MKP,2 527
,,
Poltár ,,
,,
Ján Chromek,"HZD,SNS,SMER",1 458
Ondrej Bálint,"KSS,ĽS-HZDS,P SNS,ZSNS",879
,,
Revúca ,,
,,
Anna Szögedi,SMK-MKP,1 894
Ladislav Dubovský,NEKA,1 571
Ján Šeševička,"KSS,ĽS-HZDS,P SNS,ZSNS",1 374
,,
Rimavská Sobota ,,
,,
Peter Mináč,"HZD,SNS,SMER",4 438
Jozef Šimko,"HZD,SNS,SMER",3 747
Pavel Struhár,"HZD,SNS,SMER",3 616
Michal Bagačka,"KSS,ĽS-HZDS,P SNS,ZSNS",3 500
Zoltán Bán,SMK-MKP,3 218
Zoltán Boros,SMK-MKP,3 202
,,
Veľký Krtíš ,,
,,
Ondrej Kollár,"HZD,SNS,SMER",2 739
Peter Libiak,"DS,KDH,SDKÚ",2 513
László Jámbor,SMK-MKP,2 479
,,
Zvolen ,,
,,
Jozef Ježík,"HZD,SNS,SMER",3 449
Jozef Mikuš,"DS,KDH,SDKÚ",3 320
Juraj Družbacký,"HZD,SNS,SMER",2 108
Milan Čarnoký,"KSS,ĽS-HZDS,P SNS,ZSNS",2 090
Stanislav Koreň,"HZD,SNS,SMER",2 071
,,
Žarnovica ,,
,,
Dušan Gréger,"KSS,ĽS-HZDS,P SNS,ZSNS",1 045
Stanislav Lopúch,"KSS,ĽS-HZDS,P SNS,ZSNS",1 014
,,
Žiar nad Hronom ,,
,,
Ivan Černaj,"DS,KDH,SDKÚ",1 724
Ladislav Kukolík,NEKA,1 667
Božena Kováčová,"HZD,SNS,SMER",1 364
Vladimír Flimer,"HZD,SNS,SMER",1 326
,,
Prešovský kraj,,
,,
Bardejov ,,
,,
Boris Hanuščák,"HZD,SNS,SMER",5 014
Anton Karol,"HZD,SNS,SMER",3 839
Pavol Tarcala,"DS,KDH,SDKÚ",3 337
Ján Pataky,"DS,KDH,SDKÚ",2 864
Peter Prokopovič,"DS,KDH,SDKÚ",2 749
Andrej Havrilla,"HZD,SNS,SMER",2 634
,,
Humenné ,,
,,
Jana Vaľová,"HZD,SNS,SMER",3 235
Vladimír Kostilník,NEKA,2 572
Ján Ferko,"HZD,SNS,SMER",2 174
Jaroslav Suchý,NEKA,2 062
Mária Kulanová,"DS,KDH,SDKÚ",2 060
,,
Kežmarok ,,
,,
Ľubomír Mačko,"DS,KDH,SDKÚ",1 738
Miroslav Perignáth,"DS,KDH,SDKÚ",1 702
Ján Soliar,"DS,KDH,SDKÚ",1 688
Cyril Václav,"DS,KDH,SDKÚ",1 453
František Hanáček,"DS,KDH,SDKÚ",1 305
,,
Levoča ,,
,,
Vladimír Ledecký,"HZD,SNS,SMER",1 376
Jozef Bača,"DS,KDH,SDKÚ",1 329
Miroslav Čurilla,"DS,KDH,SDKÚ",1 084
,,
Medzilaborce ,,
,,
Ivan Solej,ANO,821
,,
Poprad ,,
,,
Milan Baran,"DS,KDH,SDKÚ",3 470
Štefan Kubík,"DS,KDH,SDKÚ",2 823
Michal Sýkora,NEKA,2 689
Jozef Mezovský,"DS,KDH,SDKÚ",2 616
Stanislav Kubaský,"DS,KDH,SDKÚ",2 586
Martin Benko,"DS,KDH,SDKÚ",2 483
Gustáv Dobák,"DS,KDH,SDKÚ",2 084
Ján Mokoš,NEKA,2 012
,,
Prešov ,,
,,
Dušan Hruška,"DS,KDH,SDKÚ",7 552
Zdenko Velecký,"DS,KDH,SDKÚ",5 665
Stanislav Kahanec,"DS,KDH,SDKÚ",5 493
Róbert Oros,"DS,KDH,SDKÚ",5 272
Mária Čížiková,"DS,KDH,SDKÚ",5 110
Juraj Hurný,"DS,KDH,SDKÚ",5 048
Jozef Kužma,"DS,KDH,SDKÚ",5 004
Milan Benč,NEKA,4 953
Stanislav Mathia,"DS,KDH,SDKÚ",4 818
Anton Gašpar,"DS,KDH,SDKÚ",4 797
Peter Vaščák,"DS,KDH,SDKÚ",4 683
Jozef Polačko,"DS,KDH,SDKÚ",4 678
,,
Sabinov ,,
,,
Peter Molčan,"HZD,SNS,SMER",2 110
Eduard Vokál,"DS,KDH,SDKÚ",2 048
Pavel Slaninka,"DS,KDH,SDKÚ",1 649
Bartolomej Leško,"DS,KDH,SDKÚ",1 504
,,
Snina ,,
,,
Jaroslav Regec,"DS,KDH,SDKÚ",1 391
Jozef Savka,"HZD,SNS,SMER",1 297
Ján Holinka,"DS,KDH,SDKÚ",1 252
,,
Stará Ľubovňa ,,
,,
Anna Aftanasová,NEKA,2 084
František Orlovský,"DS,KDH,SDKÚ",1 849
Jozef Kandráč,"DS,KDH,SDKÚ",1 664
Peter Sokol,NEKA,1 380
,,
Stropkov ,,
,,
Peter Obrimčák,"HZD,SNS,SMER",1 205
Jaroslav Prokopovič,"DS,KDH,SDKÚ",882
,,
Svidník ,,
,,
Milan Cocuľa,NEKA,2 084
Ján Holodňák,"DS,KDH,SDKÚ",1 999
Michal Gondek,NEKA,1 603
,,
Vranov nad Topľou ,,
,,
Marek Fedor,"DS,KDH,SDKÚ",2 859
Jozef Berta,"DS,KDH,SDKÚ",2 551
Tomáš Lešo,NEKA,2 424
František Mrážik,NEKA,2 337
Ján Gajdzik,NEKA,1 973
Ján Jakubčin,"DS,KDH,SDKÚ",1 850
,,
Košický kraj,,
,,
Košice I ,,
,,
Andreja Takáčová,NEKA,1 726
Jozef Figeľ,"KDH,OKS",1 555
Ľubica Blaškovičová,NEKA,1 345
Cyril Betuš,S.O.S,1 203
František Olejník,"HZD,SMER",1 192
,,
Košice II ,,
,,
Rudolf Bauer,"KDH,OKS",2 978
Pavol Mutafov,"HZD,SMER",1 970
Milan Bereš,"KDH,OKS",1 656
Viliam Novotný,"DS,SDKÚ,SZS",1 655
Martin Boritáš,"KDH,OKS",1 545
Marta Budišová,"HZD,SMER",1 472
,,
Košice III ,,
,,
