Bratislavský kraj,,
,,
Volebný obvod č. 1,,
 , , 
Anton Kmeť,KSS,296
Milan Krošlák,KSS,434
Ján Kundlák,KSS,255
Vladislav Laššák,"Zmena zdola, DÚ",93
Jozef Liday,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",734
Tomáš Merašický,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","1,316"
Branislav Michna,NEKA,"1,039"
Marián Mudrík,NEKA,783
Marek Oršula,SNS,233
Štefan Piaček,ĽS Naše Slovensko,199
Iveta Randziaková,SMER - SD,"2,254"
Anton Stanko,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","1,263"
Slavka Súlovská,NEKA,"1,371"
Jaroslav Šarina,KSS,214
Jozef Tomáš,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",617
Michal Valach,ĽS-HZDS,422
Andrej Vaňo,SNS,228
Ľubomír Vožňak,SNS,92
Marián Zima,ND,128
,,
Volebný obvod č. 6,,
 , , 
Ľuboš Bačík,KSS,526
Milada Belásová,SNS,680
Katarína Beranová,NEKA,713
Miroslav Biel,ĽS-HZDS,174
Danuta Cingelová,ĽS-HZDS,313
Jozef Fuček,KSS,460
Ján Fusko,ĽS-HZDS,368
Anna Grbalová,SNS,174
Anna Hoštáková,ĽS-HZDS,774
Jaroslav Hrablík,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",566
Štefan Hrenák,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","1,082"
Miroslav Jágrik,SNS,384
Karol Janas,SMER - SD,"2,835"
Matúš Janek,SNS,264
Mário Jánošík,NEKA,246
Roman Jaroš,NEKA,758
Pavol Jurčík,NEKA,989
Rudolf Karas,NEKA,"1,586"
Táňa Kňažková,NEKA,"1,731"
Anton Lagíň,NEKA,"1,012"
Miroslav Magdech,SNS,279
Peter Máťoš,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","1,533"
František Matušík,NEKA,"1,998"
Martin Mikula,KSS,286
Anna Ondrišíková,ĽS-HZDS,357
Milan Oršula,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",470
Iveta Pospíšilová,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",845
Marta Slámková,NEKA,634
Jozef Smatana,SMER - SD,"1,881"
Juraj Smatana,"Zmena zdola, DÚ","2,624"
Jozef Sovík,NEKA,"1,473"
Igor Steiner,SMER - SD,"2,595"
Štefan Šaradín,NEKA,827
Richard Šeliga,NEKA,253
Roman Španihel,SMER - SD,"1,301"
Michal Ušiak,SMER - SD,"1,915"
Viera Zboranová,NEKA,"2,124"
,,
Volebný obvod č. 7,,
 , , 
Jozef Balčirák,NEKA,"2,339"
Vojtech  Bartoš,NEKA,"1,299"
Ján Belanský,NEKA,"2,767"
Viera Beňová,NEKA,"1,665"
Ján Bodnár,SMER - SD,"2,976"
Boris Borovica,SNS,500
Milan Bureš,KSS,548
Vladimír Buzalka,NEKA,914
Ján Cipov,SMER - SD,"4,039"
Miloš Cúcik,NEKA,"1,233"
Jana Červienková,NEKA,784
Vojtech Čičmanec,NEKA,"2,505"
Helena Dadíková,NEKA,"1,948"
Marek Daniš,ĽS-HZDS,532
Jaroslav Daniš,DOST,211
Milan Dérer,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,559"
Emil Divéky,SNS,888
Ján Dobrovodský,NEKA,887
Vladimíra Ďuračková,NEKA,"1,309"
Dušan Ďuriš,SMER - SD,"2,695"
Róbert Frimmel,NEKA,"1,205"
Štefan Gaman,SMER - SD,"3,735"
Patrícia Grófová,NEKA,587
Jaroslav Hanzel,NEKA,"1,411"
Róbert Hekl,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","1,281"
Mohamed Hemza,SMER - SD,"4,034"
Roman Hlaváč,NEKA,981
Ivana Hromádková,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,319"
Peter Juríček,NEKA,"1,976"
Petra Kobetičová,NEKA,"1,030"
Tomáš Kozák,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","1,915"
Viliam Kurbel,NEKA,"2,224"
Zuzana Kútna,SMS,481
Augustín Jozef Lang,SNS,351
Martin Lukačovič,SMER - SD,"2,511"
Mária Luprichová,SNS,706
Katarína Macháčková,NEKA,"5,587"
Viera Masaryková,NEKA,507
Ľuboš Maxina,NEKA,"1,958"
Dana Melišková,NEKA,"2,548"
Jozef Meluš,NEKA,865
Marek Michalovič,NEKA,779
Marián Mikula,KSS,831
Štefan Mjartan,SMER - SD,"3,405"
Ján Mokrý,SNS,770
Branislav Ondruška,SNS,718
Vladimír Petráš,SNS,"1,029"
Andrej Plachý,KSS,498
Eleonóra Porubcová,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","3,517"
Miroslav Samiec,KSS,795
Silvia Siváková Nemcová,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","1,659"
Jozef Stopka,SMER - SD,"5,306"
Adriána Svitková,SMS,624
Dušan Šimka,NEKA,"2,847"
Gabriel Šimko,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,593"
Jozef Škadra,SNS,476
Štefan Škríp,SNS,775
Anton Špeťko,NEKA,"1,257"
Róbert Štrbák,ĽS-HZDS,392
Richard Takáč,SMER - SD,"3,054"
František Tám,SMER - SD,"3,599"
Anton Turčan,KSS,842
Miroslav Valach,KSS,584
Ivan Vaňo,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","1,644"
Jozef Vážny,ĽS-HZDS,646
Ľudovít Vojtko,SNS,898
Jozef Vrábeľ,NEKA,"1,203"
Anna Záborská,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,538"
Jozef Zubák,DOST,270
Miroslav Žiak,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,417"
,,
Volebný obvod č. 8,,
 , , 
Milan Adamička,SNS,616
Viliam Gerbel,NEKA,956
Alena Hantáková,KSS,442
Jozef Hollan,SMER - SD,"1,135"
Roman Hudec,KSS,369
Rastislav Kočka,SNS,351
Ferdinand Kováč,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",874
Peter Kováč,SMS,287
Miroslav Kubičár,NEKA,"1,811"
Marián Michalec,NEKA,"1,899"
Anton Novosád,SNS,506
Milan Panáček,SMER - SD,"2,140"
Ján Prekop,SMER - SD,"1,704"
Lukáš Ranik,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",997
Peter Regina,ĽS-HZDS,"1,371"
Zuzana Tomášová,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","1,116"
,,
Volebný obvod č. 9,,
 , , 
Martin Adamec,NEKA,"2,017"
Miloslav Baco,NEKA,"1,075"
Juraj Bakoš,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,060"
Martin Barčák,NEKA,"1,984"
Tomáš Bečár,NEKA,"1,272"
Daniel Beníček,SMER - SD,"1,775"
Martina Beňovičová,NEKA,775
Milan Berec,SMER - SD,"2,649"
Anton Beták,NEKA,"1,137"
Danica Birošová,NEKA,"1,846"
Marta Blahová,ĽS-HZDS,589
Milan Blaško,SNS,665
Peter Brázda,SNS,488
Patrik Burian,NEKA,"1,192"
Ondrej Čapák,SNS,458
Eva Červeňanová,NEKA,"1,106"
Martin Dohál,NEKA,858
Drahomír Drozd,ĽS-HZDS,583
Lenka Ďurechová,KSS,592
Ľubomír Dvorský,NEKA,760
Janka Fabová,Paliho Kapurková,564
Eduard Hartmann,SNS,"1,347"
Miroslav Hlinka,SMER - SD,"2,180"
Peter Hlucháň,NEKA,771
Ján Hradský,NEKA,694
Jozef Hrdlička,KSS,"1,030"
Peter Hudec,KSS,497
Martin Chlapík,SNS,510
Ľuboš Chochlík,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,394"
Jaroslav Jambor,NEKA,"1,371"
Tibor Jankovský,SMER - SD,"3,003"
Ján Kanaba,NEKA,"1,823"
Renáta Kaščáková,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","4,018"
Milan Kebísek,NEKA,800
Martina Kebísková,NEKA,672
Miroslav Kopčan,NEKA,841
Emil Košút,SMER - SD,"1,879"
Juraj Kotleba,SNS,609
Iveta Kováčiková,SMER - SD,"1,393"
Ľuboslav Krasňan,NaS - ns,153
Ján Krátky,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,626"
Jozef Kristín,ĽS-HZDS,689
Michal Križan,NEKA,"1,099"
Leo Kužela,NEKA,"1,552"
Róbert Lifka,Paliho Kapurková,"1,233"
Juraj Maláň,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,015"
Gabriel Martiška,ĽS-HZDS,534
Adela Maxonová,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,017"
Valika Meravá,KSS,633
Vladimír Mojto,NEKA,"1,015"
Juraj Ondračka,SMER - SD,"2,438"
Peter Palko,KSS,"1,192"
Stanislav Pastva,SMER - SD,"2,201"
Jaroslav Ridoško,SNS,"1,726"
Pavol Suško,KSS,410
Marta Šajbidorová,NEKA,"1,139"
Iveta Šipošová,KSS,415
Štefan Škultéty,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,242"
Jaroslav Šmíd,NEKA,554
Lucia Štefancová,NEKA,927
Ľubomír Štefánik,NEKA,669
Juraj Štepnička,SNS,208
Dušan Štrauss,NaS - ns,387
Alojz Švajda,NEKA,"1,128"
Ľubomír Tunega,NEKA,999
Václav Vacula,99%,158
Tomáš Vaňo,NEKA,"2,937"
Miroslav Zámečník,KSS,397
Ľubomír Žabár,NEKA,"1,888"
Patrik Žák,"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS","2,125"
,,
Nitriansky kraj,,
,,
Volebný obvod č. 1,,
 , , 
Miroslav Adamik,NEKA,"1,476"
György Batta,NEKA,"1,953"
Norbert Becse,SMK-MKP,"4,330"
Mária Csákiová,MS,434
Lívia Csíková,MS,274
Lajos Csóka,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","3,438"
Rudolf Čerňanský,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,742"
Robert Dick,MS,499
Csaba Földes,SMK-MKP,"5,163"
Peter Getler,SMS,894
Konštantín Glič,"SMER - SD,KDH","1,628"
Tihamér Gyarmati,SMK-MKP,"4,195"
Éva Hortai,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","3,777"
Árpád Horváth,SMK-MKP,"5,532"
Jozef Jobbágy,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","4,377"
Karel Krejčí,KSS,412
Štefan Kucsera,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,803"
Milan Lehocký,NEKA,961
Károly Less,NEKA,896
Anton Marek,NEKA,"3,256"
Tibor Mayer,NEKA,790
Milan Opálka,KSS,819
Attila Petheő,SMK-MKP,"4,954"
Jozef Petráš,KSS,448
Ján Pikor,NEKA,591
Tamara Podmanická,SMS,949
Zsolt Sebö,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","3,876"
László Stubendek,SMK-MKP,"5,368"
Olga Szabó,SMK-MKP,"5,131"
Gabriel Szalay,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,102"
Rozália Szalay,SMK-MKP,"4,012"
Pavol Tausk,KSS,473
Ladislav Tóth,KSS,367
Dušan Tulpík,ĽS-HZDS,467
Tamás Varga,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","3,424"
Anna Žigová,"SMER - SD,KDH","1,695"
,,
Volebný obvod č. 2,,
 , , 
Alexander Bačík,"SMER - SD,KDH","4,340"
Štefan Baniar,SNS,"1,761"
Martin Bátovský,SNS,"2,348"
Gabriel Biric,KSS,512
Jozef Bóna,KSS,626
Juraj Braun,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,912"
Mária Brnáková,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,926"
Tibor Csenger,SMK-MKP,"3,163"
Zita Cseri,NEKA,"2,933"
Róbert Csudai,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,674"
Alena Frtúsová,"SMER - SD,KDH","4,193"
Jozef Gyurkovics,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,681"
Ján Hamar,KSS,835
Anikó Helység,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,593"
František Horváth,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,300"
Jaroslav Ivan,"SMER - SD,KDH","3,046"
Ján Janáč,"SMER - SD,KDH","3,711"
Rastislav Juhár,"SMER - SD,KDH","2,763"
Beáta Kiss,SMK-MKP,"2,918"
Jiří Klain,KSS,410
Lenka Kluchová,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,267"
Soňa Kocková,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,207"
Peter Köpöncei,SMK-MKP,"2,910"
Imrich Králik,ĽS-HZDS,"2,807"
Jozef Kubala,SNS,"1,336"
Peter Laczko,KSS,422
Ľubomír Lőrincz,"SMER - SD,KDH","2,457"
Tamás Lőrincz,SMK-MKP,"2,855"
Hedviga Makovínyiová,NEKA,"1,281"
Ladislav Mészáros,KSS,405
Michal Molnár,KSS,630
Emília Nichtová,"SMER - SD,KDH","3,922"
Dezső Pálffy,SMK-MKP,"2,852"
Helena Rosíková,NP,473
Ivana Rosíková,NP,527
Jozef Rosipal,ĽS-HZDS,"1,065"
Oľga Szalmová,NEKA,"1,695"
Roman Tóth,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,450"
Igor Varga,"SMER - SD,KDH","3,648"
Ladislav Vörös,KSS,485
Miloš Zaujec,"SMER - SD,KDH","3,908"
,,
Volebný obvod č. 3,,
 , , 
Eva Antošová,SNS,"3,014"
Róbert Bakyta,"SMER - SD,KDH","5,584"
Róbert Balkó,SMK-MKP,"1,365"
Vladislav Borík,SOĽ,755
Jaroslav Burda,NÁŠ KRAJ,756
Juraj Buzinkai,"SMER - SD,KDH","4,641"
Milena Candráková,KSS,899
Anna Čagalová,SNS,"1,440"
Jozef Čapla,SNS,"1,557"
Martin Darnady,"Zmena zdola, DÚ",855
Pavol Dávid,SMS,"1,071"
Miloš Dovičovič,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","4,148"
Lýdia Forrová,ĽS-HZDS,"2,136"
Oľga Froncová,SNS,"1,387"
Juraj Gajdoš,SNS,"1,754"
Milan Greguš,SNS,"1,541"
Ján Greššo,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","6,578"
Ivan Habiňák,SNS,"1,948"
Stanislav Hamar,SNS,"1,551"
Miloslav Hatala,"SMER - SD,KDH","5,505"
Miloslav Horka,SNS,"1,615"
Juraj Horváth,"SMER - SD,KDH","5,153"
Milan Chalachan,SMS,"1,023"
Mária Jaleczová,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,638"
Dušan Janek,KSS,839
Ján Kecskés,ĽS Naše Slovensko,620
Renáta Kolenčíková,"SMER - SD,KDH","6,045"
Eduard Kolesár,ASV,957
Ján Kollár,KSS,588
Stanislav Kováč,"Zmena zdola, DÚ","1,101"
Helena Kováčová,"SMER - SD,KDH","6,078"
Ján Kovarčík,ĽS-HZDS,"1,645"
Miloslav Krajčík,"SMER - SD,KDH","4,633"
Norbert Kročan,"SMER - SD,KDH","3,868"
Vladimír Lauko,SNS,"1,403"
Pavol Leštinský,KSS,548
Jaroslav Lopata,KSS,448
Jaroslav Lörinčík,KSS,304
Miroslav Martinec,ĽS-HZDS,668
Ivana Matušková,SMS,923
Pavol Meňky,"SMER - SD,KDH","5,172"
Stanislav Michalík,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,598"
Ivan Michna,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","3,041"
Marta Miklošková,KDS,"1,853"
Martin Mikuláš,SNS,"1,472"
Viliam Mokraň,KĽS,453
Juraj Moravčík,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,544"
Martin Nemky,"SMER - SD,KDH","4,805"
Ondrej Ňorba,KSS,476
Peter Oremus,NEKA,"5,623"
Pavol Otepka,ASV,"1,168"
Oľga Otrasová,KSS,614
Radoslav Pavelka,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,125"
Marcel Polička,"SMER - SD,KDH","3,638"
Ladislav Prešinský,NEKA,"3,170"
Marián Radošovský,"SMER - SD,KDH","5,252"
Andrea Samková,KĽS,567
Miloslav Slováčik,NaS - ns,446
Lenka Slováčiková,NaS - ns,566
Rozália Somorčíková,SMK-MKP,591
Peter Spišiak,NaS - ns,604
Ladislav Stodola,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,644"
Miroslav Šín,"Zmena zdola, DÚ",508
Jozef Šiška,KSS,662
Anna Šmehilová,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","3,957"
Vladimír Špánik,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,795"
Miroslav Timko,KSS,735
Tibor Tóth,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","4,341"
Juraj Uhrín,SĽS,608
Štefan Valašek,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,234"
Ján Vančo,"SMER - SD,KDH","6,636"
Jozef Weber,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","3,754"
Anton Žikla,KSS,"1,055"
,,
Volebný obvod č. 4,,
 , , 
Michal Alemayehu,7 STATOČNÝCH,657
Renáta Baloghová,PD,419
Martin Barta,PD,560
János Bób,SMK-MKP,"2,895"
Helena Bohátová,"SMER - SD,KDH","5,636"
Bertalan Bóna,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,975"
Karol Borik,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,370"
Tibor Dobai,SMK-MKP,"2,446"
Ján Garai,PD,262
Rudolf Hlavatý,MS,898
Ľuboš Ivan,NEKA,"1,761"
Karin Jaššová,"SMER - SD,KDH","5,360"
Jozef Kálazi,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,017"
Peter Kijaček,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,260"
Otokar Klein,NEKA,"2,963"
Dušan Kollár,"SMER - SD,KDH","4,895"
Ján Kováč,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,429"
Ladislav Marenčák,"SMER - SD,KDH","5,840"
Lucia Matejková,SMS,556
Tibor Matuška,"SMER - SD,KDH","5,179"
Péter Nagy,SMK-MKP,"3,030"
Tibor Nagy,SMK-MKP,"2,761"
Tünde Némethová,PD,315
Marek Oremus,"SMER - SD,KDH","6,134"
Eva Polerecká,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,284"
Igor Sádovský,"SMER - SD,KDH","5,272"
Eva Smolíková,SNS,"1,682"
Lenka Szegenyová,KSS,403
Juraj Šimunek,"SMER - SD,KDH","4,982"
Ján Štark,NEKA,"2,192"
Marián Tóth,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,558"
Štefan Tóth,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,273"
Ján Volf,SNS,"1,855"
,,
Volebný obvod č. 5,,
 , , 
Martin Alföldi,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","2,402"
Róbert Andráši,NEKA,"1,353"
Zsolt Baranyay,SMK-MKP,"2,004"
Regan Belovič,7 STATOČNÝCH,656
Ferenc Bergendi,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,418"
Gyula Borsányi,SMK-MKP,"2,263"
František Botka,SMK-MKP,"1,860"
Alžbeta Botorčeová,"SMER - SD,KDH","1,695"
Daša Danadová,NP,397
Daša Danadová,NP,486
Ladislav Gáll,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,641"
Peter Gomboš,"SMER - SD,KDH","1,554"
Peter Hlavatý,"SMER - SD,KDH","1,448"
Štefan Jancsó,SMK-MKP,"1,922"
František Mrázik,"SMER - SD,KDH","1,526"
František Ondrušek,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,495"
Roman Ruhig,NP,189
Ján Tóth,ĽS Naše Slovensko,276
Elena Trégerová,SNS,458
,,
Volebný obvod č. 6,,
 , , 
Ondrej Beňuš,"SMER - SD,KDH",564
Eva Čákvári,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,885"
Iván Farkas,SMK-MKP,"4,653"
Alexander Hubač,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,805"
Imrich Hugyivár,SMK-MKP,"3,655"
László Szigeti,SMK-MKP,"4,418"
Andrea Vitkóová,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,992"
,,
Volebný obvod č. 7,,
 , , 
Peter Baláž,"SMER - SD,KDH","4,540"
Jaroslav Blina,ĽS-HZDS,"1,258"
Ľubomír Bošanský,"SMER - SD,KDH","2,847"
Jozef Bošanský,KSS,"1,102"
Jaroslav Božik,SNS,"2,260"
Karol Gerhát,NEKA,"3,119"
Pavol Goga,"SMER - SD,KDH","3,232"
Pavol Herák,PD,413
Pavol Hlista,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,062"
Ivan Holko,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA",806
Rastislav Kňaze,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,208"
Marta Kolková,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA","1,333"
Alojz Kovačík,KSS,484
Janka Krahulíková,"SMER - SD,KDH","2,521"
Eduárd Kunkel,KSS,484
Karol Matušík,KSS,386
Žaneta Páleníková,"SMER - SD,KDH","2,427"
Mária Prokešová,SĽS,522
Alexander Riabov,99%,814
Pavel Ryban,KSS,408
Juraj Soboňa,SNS,"2,570"
Ivan Vavro,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA",597
Karol Zaťko,"SMER - SD,KDH","2,911"
,,
Volebný obvod č. 8,,
 , , 
Terézia Borčinová,NEKA,802
Milan Galaba,"SMER - SD,KDH","1,673"
Milan Garaj,NEKA,"1,197"
Klaudia Ivanovičová,NEKA,"1,083"
Rastislav Judin,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA",279
Štefan Jurík,ĽS Naše Slovensko,448
Marián Kéry,"SMER - SD,KDH","2,725"
Vladimír Klučiar,"SMER - SD,KDH","1,965"
Ivan Laktiš,ĽS-HZDS,262
Peter Lisý,DOST,747
Daniel Mandák,ĽS-HZDS,487
Marek Mikula,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA",232
Filip Minár,NEKA,409
Štefan Mladý,ĽS-HZDS,619
Serafína Ostrihoňová,NEKA,"2,532"
Pavol Petrovič,NEKA,750
Štefan Petrovič,KSS,212
Viliam Rumanko,SNS,673
Bohumír Šabík,NEKA,490
Juraj Šabík,NEKA,"1,107"
Peter Štepianský,NEKA,"1,493"
Štefan Valkovič,NEKA,"1,209"
Daniela Zlatňanská,"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA",292
,,
Žilinský kraj,,
,,
Volebný obvod č. 1,,
 , , 
Roman Bryndziar,NEKA,633
Jozef Glonek,NEKA,524
Miloš Greguš,NEKA,913
František Lukačko,KSS,99
Matej Martovič,NaS - ns,152
Jozef Mičieta,SMER - SD,811
Miroslav Minárčik,SMER - SD,"1,493"
Peter Mozolík,NEKA,634
Roman Papánek,NEKA,608
Dušan Pinčík,SNS,838
Štefan Pucko,ĽS-HZDS,448
Vladimír Tvrdý,NEKA,555
Peter Weber,"KDH,SDKÚ - DS,SaS,MOST - HÍD","1,124"
Branislav Záhradník,KSS,187
,,
Volebný obvod č. 2,,
 , , 
Viera Belková,SNS,"2,100"
Jozef Cech,SMER - SD,"3,103"
Ladislav Čulman,SNS,899
Michal Duraj,"KDH,SDKÚ - DS,SaS,MOST - HÍD","1,116"
Róbert Gaboš,99%,365
Rastislav Gajdoš,KSS,432
Pavol Gomola,"KDH,SDKÚ - DS,SaS,MOST - HÍD","1,671"
Anton Gomola,ĽS-HZDS,410
Jozef Grapa,SMER - SD,"4,098"
Milan Gura,"NOVA,OKS","2,550"
Štefan Holeščák,ĽS-HZDS,"1,048"
Marta Holubová,"KDH,SDKÚ - DS,SaS,MOST - HÍD",925
Marian Chudej,KSS,434
Jana Janečková,ASV,452
Slávka Jarošíková,SĽS,515
Jozef Kajánek,KSS,442
Jozef Kanaba,SMER - SD,"2,393"
Martin Klimek,"KDH,SDKÚ - DS,SaS,MOST - HÍD","1,606"
Štefan Kompánek,99%,260
Ján Kožák,NEKA,"2,002"
František Kučák,NEKA,"2,166"
Slavomír Kupka,SNS,"1,039"
František Kužma,"KDH,SDKÚ - DS,SaS,MOST - HÍD","1,100"
Jozef Marec,ĽS-HZDS,"2,797"
Miroslav Mareček,SMER - SD,"1,931"
Miroslav Mariak,NEKA,886
Marián Masnica,SMER - SD,"2,536"
Milan Matlák,ĽS-HZDS,965
Martin Mravec,"KDH,SDKÚ - DS,SaS,MOST - HÍD","1,591"
Jozef Murín,KSS,665
Emil Orlovský,NP,314
Jozef Pajer,"KDH,SDKÚ - DS,SaS,MOST - HÍD","1,554"
Ján Podmanický,SMER - SD,"6,259"
Jozef Pohančeník,NEKA,"1,249"
Marta Priečková,NP,419
František Prívara,"KDH,SDKÚ - DS,SaS,MOST - HÍD","1,467"
Anna Purková,NP,344
Milan Rebroš,SMER - SD,"2,168"
Miroslav Rejda,ĽS-HZDS,"2,014"
Martin Šenfeld,NEKA,"2,576"
Andrea Šimurdová,ĽS-HZDS,"2,723"
Jaroslav Velička,SMER - SD,"3,322"
Jozef Vražel,ĽS-HZDS,"2,484"
,,
Volebný obvod č. 3,,
 , , 
Ján Beňuš,"KDH,SDKÚ - DS,SaS,MOST - HÍD","1,940"
Ľubomír Bláha,SMER - SD,"2,381"
Jozef Brtoš,SNS,405
Anton Bukna,NEKA,"2,127"
Miroslav Dráb,"KDH,SDKÚ - DS,SaS,MOST - HÍD",854
Pavol Heško,NEKA,"1,099"
Jozef Holdoš,SNS,618
Eva Horváthová,MS,688
Vladimír Hrivnák,"NOVA,OKS",791
Marianna Hvoľková,NP,303
Alexandra Juráková,ĽS-HZDS,179
Alexander Kováč,SMS,240
Zdenko Kubáň,"KDH,SDKÚ - DS,SaS,MOST - HÍD","1,427"
Matúš Mních,SMER - SD,"1,589"
Milan Németh,ĽS-HZDS,57
Ján Neznámy,SMER - SD,"2,112"
Jarmila Prílepková,NP,379
Andrej Villim,KSS,233
Ján Zelník,SNS,246
,,
Volebný obvod č. 4,,
 , , 
Stanislav Čavajda,NEKA,560
Marian Čuntala,NEKA,447
Anna Grigová,NEKA,450
Ľubomír Ježo,NEKA,863
Ján Ježo,KSS,232
Stanislav Kmec,SNS,598
Ivan Kocúr,NEKA,920
Štefan Kuba,NEKA,"1,010"
Stanislav Luhový,KSS,171
Vladimír Macášek,SMER - SD,"1,696"
Dušan Mičian,NEKA,"2,246"
Anna Mičianová,SMER - SD,"1,048"
Anton Mrmus,"KDH,SDKÚ - DS,SaS,MOST - HÍD",713
Peter Mrvečka,"KDH,SDKÚ - DS,SaS,MOST - HÍD",464
Ľudmila Mušková,ĽS-HZDS,"1,137"
