"SDKÚ - DS,SZ,OKS,SMK-MKP,SaS,MOST - HÍD,KDH",Ivan Patoprstý,817,
,,,
Volebný obvod č. 15,,,
 , , ,
"SDKÚ - DS,SZ,OKS,SMK-MKP,SaS,MOST - HÍD,KDH",Gabriella Németh,"1,137",
,,,
Volebný obvod č. 16,,,
 , , ,
"SDKÚ - DS,SZ,OKS,SMK-MKP,SaS,MOST - HÍD,KDH",Ladislav Gujber,"1,366",
,,,
Volebný obvod č. 17,,,
 , , ,
NEKA,Richard Červienka,"1,249",
,,,
Volebný obvod č. 18,,,
 , , ,
"SDKÚ - DS,SZ,OKS,SMK-MKP,SaS,MOST - HÍD,KDH",István Pomichal,"1,059",
,,,
Trnavský kraj,,,
,,,
Volebný obvod č. 1,,,
 , , ,
MOST - HÍD,József Nagy,"8,794",
MOST - HÍD,Arpád Érsek,"8,077",
SMK-MKP,Gabriel Bárdos,"8,614",
SMK-MKP,Zoltán Hájos,"8,565",
SMK-MKP,László Bacsó,"8,507",
SMK-MKP,József Menyhárt,"8,238",
SMK-MKP,József Kvarda,"8,177",
SMK-MKP,Iván Fenes,"8,002",
,,,
Volebný obvod č. 2,,,
 , , ,
MOST - HÍD,Gábor Gál,"3,608",
MOST - HÍD,Ervin Chomča,"3,050",
SMK-MKP,József Berényi,"4,671",
SMK-MKP,Krisztián Forró,"3,698",
SMK-MKP,László Biró,"3,576",
SMK-MKP,Gergely Agócs,"3,136",
SMK-MKP,László Pék,"3,126",
,,,
Volebný obvod č. 3,,,
 , , ,
"KDH,SDKÚ - DS",Peter Dvoran,"1,259",
NEKA,Milan Domaracký,"1,961",
NEKA,Alena Jelušová,"1,691",
,,,
Volebný obvod č. 4,,,
 , , ,
"KDH,SDKÚ - DS",Iveta Babičová,"1,929",
"KDH,SDKÚ - DS",Peter Ottinger,"1,611",
NEKA,Remo Cicutto,"2,007",
NEKA,Jozef Drahovský,"1,701",
SMER - SD,Miloš Tamajka,"2,435",
,,,
Volebný obvod č. 5,,,
 , , ,
"KDH,SDKÚ - DS",Roman Sova,"1,670",
NEKA,Ľubomír Parízek,"1,815",
SMER - SD,Radovan Prstek,"1,728",
SMER - SD,Martin Lidaj,"1,601",
SMER - SD,Ján Kovár,"1,551",
,,,
Volebný obvod č. 6,,,
 , , ,
NEKA,Zdenko Čambal,"3,180",
SMER - SD,Stanislav Chovanec,"3,606",
SMER - SD,Jozef Hazlinger,"3,071",
,,,
Volebný obvod č. 7,,,
 , , ,
"KDH,SDKÚ - DS",Vladimír Butko,"4,782",
"KDH,SDKÚ - DS",Štefan Bošnák,"4,465",
"KDH,SDKÚ - DS",Jozef Pobiecký,"3,806",
SMER - SD,Augustín Hambálek,"4,059",
SMER - SD,Ľubomír Antal,"4,015",
SMER - SD,Bystrík Stanko,"3,958",
SMER - SD,Katarína Jelačičová,"3,810",
SMER - SD,Marta Gubrická,"3,718",
SMER - SD,Silvia Hojerová,"3,583",
,,,
Trenčiansky kraj,,,
,,,
Volebný obvod č. 1,,,
 , , ,
NEKA,Zuzana  Máčeková,"2,046",
NEKA,Rudolfa Novotná,"1,486",
SMER - SD,Mária Hajšová,"1,720",
,,,
Volebný obvod č. 2,,,
 , , ,
"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",Eva Bočincová,"2,158",
"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",Juraj Hort,"2,102",
NEKA,Viliam Cíbik,"2,001",
SMER - SD,Peter Marušinec,"2,135",
SMER - SD,Pavol Bagin,"2,059",
,,,
Volebný obvod č. 3,,,
 , , ,
NEKA,Pavel Halabrín,"1,544",
NEKA,Anna Abramovičová,"1,267",
,,,
Volebný obvod č. 4,,,
 , , ,
"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",Ján Bielik,"2,552",
SMER - SD,Jozef Trstenský,"3,292",
SMER - SD,Dušan Bublavý,"2,805",
SMER - SD,Anna Halinárová,"2,230",
SMER - SD,Kvetoslava Hejbalová,"1,943",
,,,
Volebný obvod č. 5,,,
 , , ,
SMER - SD,Jozef Božik,"4,266",
SMER - SD,Iveta Randziaková,"2,254",
SMER - SD,Erich Dvonč,"1,860",
SMER - SD,Mária Janíková,"1,682",
,,,
Volebný obvod č. 6,,,
 , , ,
NEKA,Viera Zboranová,"2,124",
NEKA,František Matušík,"1,998",
SMER - SD,Karol Janas,"2,835",
SMER - SD,Igor Steiner,"2,595",
"Zmena zdola, DÚ",Juraj Smatana,"2,624",
,,,
Volebný obvod č. 7,,,
 , , ,
"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",Eleonóra Porubcová,"3,517",
NEKA,Katarína Macháčková,"5,587",
SMER - SD,Jozef Stopka,"5,306",
SMER - SD,Ján Cipov,"4,039",
SMER - SD,Mohamed Hemza,"4,034",
SMER - SD,Štefan Gaman,"3,735",
SMER - SD,František Tám,"3,599",
SMER - SD,Štefan Mjartan,"3,405",
SMER - SD,Richard Takáč,"3,054",
SMER - SD,Ján Bodnár,"2,976",
,,,
Volebný obvod č. 8,,,
 , , ,
NEKA,Marián Michalec,"1,899",
NEKA,Miroslav Kubičár,"1,811",
SMER - SD,Milan Panáček,"2,140",
,,,
Volebný obvod č. 9,,,
 , , ,
"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",Renáta Kaščáková,"4,018",
"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",Ján Krátky,"2,626",
"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",Ľuboš Chochlík,"2,394",
"KDH,OKS,SaS,NOVA,MOST - HÍD,SDKÚ - DS",Štefan Škultéty,"2,242",
NEKA,Tomáš Vaňo,"2,937",
SMER - SD,Tibor Jankovský,"3,003",
SMER - SD,Milan Berec,"2,649",
SMER - SD,Juraj Ondračka,"2,438",
,,,
Nitriansky kraj,,,
,,,
Volebný obvod č. 1,,,
 , , ,
"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA",Jozef Jobbágy,"4,377",
SMK-MKP,Árpád Horváth,"5,532",
SMK-MKP,László Stubendek,"5,368",
SMK-MKP,Csaba Földes,"5,163",
SMK-MKP,Olga Szabó,"5,131",
SMK-MKP,Attila Petheő,"4,954",
SMK-MKP,Norbert Becse,"4,330",
SMK-MKP,Tihamér Gyarmati,"4,195",
,,,
Volebný obvod č. 2,,,
 , , ,
NEKA,Zita Cseri,"2,933",
"SMER - SD,KDH",Alexander Bačík,"4,340",
"SMER - SD,KDH",Alena Frtúsová,"4,193",
"SMER - SD,KDH",Emília Nichtová,"3,922",
"SMER - SD,KDH",Miloš Zaujec,"3,908",
"SMER - SD,KDH",Ján Janáč,"3,711",
"SMER - SD,KDH",Igor Varga,"3,648",
"SMER - SD,KDH",Jaroslav Ivan,"3,046",
SMK-MKP,Tibor Csenger,"3,163",
,,,
Volebný obvod č. 3,,,
 , , ,
"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA",Ján Greššo,"6,578",
NEKA,Peter Oremus,"5,623",
"SMER - SD,KDH",Ján Vančo,"6,636",
"SMER - SD,KDH",Helena Kováčová,"6,078",
"SMER - SD,KDH",Renáta Kolenčíková,"6,045",
"SMER - SD,KDH",Róbert Bakyta,"5,584",
"SMER - SD,KDH",Miloslav Hatala,"5,505",
"SMER - SD,KDH",Marián Radošovský,"5,252",
"SMER - SD,KDH",Pavol Meňky,"5,172",
"SMER - SD,KDH",Juraj Horváth,"5,153",
"SMER - SD,KDH",Martin Nemky,"4,805",
"SMER - SD,KDH",Juraj Buzinkai,"4,641",
"SMER - SD,KDH",Miloslav Krajčík,"4,633",
,,,
Volebný obvod č. 4,,,
 , , ,
"SMER - SD,KDH",Marek Oremus,"6,134",
"SMER - SD,KDH",Ladislav Marenčák,"5,840",
"SMER - SD,KDH",Helena Bohátová,"5,636",
"SMER - SD,KDH",Karin Jaššová,"5,360",
"SMER - SD,KDH",Igor Sádovský,"5,272",
"SMER - SD,KDH",Tibor Matuška,"5,179",
"SMER - SD,KDH",Juraj Šimunek,"4,982",
"SMER - SD,KDH",Dušan Kollár,"4,895",
,,,
Volebný obvod č. 5,,,
 , , ,
"MOST - HÍD,SDKÚ - DS,SaS,OKS,NOVA",Martin Alföldi,"2,402",
SMK-MKP,Gyula Borsányi,"2,263",
SMK-MKP,Zsolt Baranyay,"2,004",
SMK-MKP,Štefan Jancsó,"1,922",
,,,
Volebný obvod č. 6,,,
 , , ,
SMK-MKP,Iván Farkas,"4,653",
SMK-MKP,László Szigeti,"4,418",
SMK-MKP,Imrich Hugyivár,"3,655",
,,,
Volebný obvod č. 7,,,
 , , ,
NEKA,Karol Gerhát,"3,119",
"SMER - SD,KDH",Peter Baláž,"4,540",
"SMER - SD,KDH",Pavol Goga,"3,232",
"SMER - SD,KDH",Karol Zaťko,"2,911",
"SMER - SD,KDH",Ľubomír Bošanský,"2,847",
SNS,Juraj Soboňa,"2,570",
,,,
Volebný obvod č. 8,,,
 , , ,
NEKA,Serafína Ostrihoňová,"2,532",
"SMER - SD,KDH",Marián Kéry,"2,725",
"SMER - SD,KDH",Vladimír Klučiar,"1,965",
,,,
Žilinský kraj,,,
,,,
Volebný obvod č. 1,,,
 , , ,
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Peter Weber,"1,124",
SMER - SD,Miroslav Minárčik,"1,493",
,,,
Volebný obvod č. 2,,,
 , , ,
ĽS-HZDS,Jozef Marec,"2,797",
ĽS-HZDS,Andrea Šimurdová,"2,723",
NEKA,Martin Šenfeld,"2,576",
"NOVA,OKS",Milan Gura,"2,550",
SMER - SD,Ján Podmanický,"6,259",
SMER - SD,Jozef Grapa,"4,098",
SMER - SD,Jaroslav Velička,"3,322",
SMER - SD,Jozef Cech,"3,103",
,,,
Volebný obvod č. 3,,,
 , , ,
NEKA,Anton Bukna,"2,127",
SMER - SD,Ľubomír Bláha,"2,381",
SMER - SD,Ján Neznámy,"2,112",
,,,
Volebný obvod č. 4,,,
 , , ,
NEKA,Dušan Mičian,"2,246",
NEKA,Ivan Poláček,"1,201",
SMER - SD,Vladimír Macášek,"1,696",
,,,
Volebný obvod č. 5,,,
 , , ,
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Alexander Slafkovský,"3,251",
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Jozef Repaský,"2,637",
NEKA,Branislav Tréger,"4,862",
SMER - SD,Ján Blcháč,"5,001",
SMER - SD,Marián Vojtík,"3,537",
SMER - SD,Ladislav Andreánsky,"3,320",
,,,
Volebný obvod č. 6,,,
 , , ,
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Imrich Žigo,"3,997",
NEKA,Peter Vons,"4,381",
NEKA,František Výrostko,"4,294",
NEKA,Peter Kašuba,"3,176",
NEKA,Zdenko Kozák,"2,852",
SMER - SD,Tatiana Červeňová,"3,649",
SMER - SD,Katarína Tomášová,"2,728",
SNS,Tomáš Zanovit,"2,924",
,,,
Volebný obvod č. 7,,,
 , , ,
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Jozef Straka,"2,945",
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Albín Maslaňák,"2,151",
NEKA,Igor Janckulík,"4,082",
NEKA,Milan Vrábeľ,"2,706",
NEKA,František Poleta,"2,481",
,,,
Volebný obvod č. 8,,,
 , , ,
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Michal Slašťan,"3,767",
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Stanislav Bella,"3,251",
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Peter Caban,"2,573",
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Ján Bednárik,"2,305",
SNS,Dušan Lauko,"2,544",
,,,
Volebný obvod č. 9,,,
 , , ,
SMER - SD,Milan Litva,991,
,,,
Volebný obvod č. 10,,,
 , , ,
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Vojtech Koleják,"3,311",
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Štefan Kristofčák,"2,332",
NEKA,Ivan Šaško,"2,011",
,,,
Volebný obvod č. 11,,,
 , , ,
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Peter Dobeš,"4,564",
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Martin Barčík,"4,112",
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Andrej Sočuvka,"4,050",
"KDH,SDKÚ - DS,SaS,MOST - HÍD",Martin Kapitulík,"3,878",
NEKA,Patrik Groma,"5,265",
NEKA,Monika Kavecká,"4,768",
NEKA,Róbert Kašša,"4,539",
SMER - SD,Igor Choma,"6,452",
SMER - SD,Juraj Popluhár,"5,839",
SMER - SD,Jozef Štrba,"5,680",
SMER - SD,Robert Ficek,"4,866",
SMER - SD,Ľubomír Sečkár,"3,869",
SNS,Štefan Zelník,"5,150",
,,,
Banskobystrický kraj,,,
,,,
Volebný obvod č. 1,,,
 , , ,
ĽS Naše Slovensko,Marian Kotleba,"8,678",
NEKA,Ľubomír Motyčka,"5,024",
NEKA,Peter Gogola,"4,993",
"SMER - SD,KDH",Ľubica Laššáková,"5,571",
"SMER - SD,KDH",Ján Šulaj,"5,528",
"SMER - SD,KDH",Ladislav Topoľský,"4,961",
"SMER - SD,KDH",Jakub Gajdošík,"4,657",
SNS,Karol Konárik,"5,067",
,,,
Volebný obvod č. 2,,,
 , , ,
"SMER - SD,KDH",Nadežda Babiaková,"1,817",
,,,
Volebný obvod č. 3,,,
 , , ,
NEKA,Eva Wolframová,"3,233",
"SDKÚ - DS,NOVA,SaS",Slavomír Pôbiš,"2,071",
"SMER - SD,KDH",Jaroslav Demian,"2,766",
"SMER - SD,KDH",Jozef Tokár,"2,288",
"SMER - SD,KDH",Ján Račák,"2,075",
,,,
Volebný obvod č. 4,,,
 , , ,
NEKA,Ján Šufliarský,"2,475",
NEKA,Stanislav Horník,"2,300",
SZ,Miroslav Suja,"2,496",
,,,
Volebný obvod č. 5,,,
 , , ,
NEKA,Štefan Matejkin,"1,318",
"SMER - SD,KDH",Radoslav Vazan,"1,536",
,,,
Volebný obvod č. 6,,,
 , , ,
"ĽS-HZDS,HZD",Milan Spodniak,"2,473",
NEKA,Juraj Pelč,"2,534",
"SDKÚ - DS,NOVA,SaS",Pavol Baculík,"2,797",
"SMER - SD,KDH",Branislav Hámorník,"4,145",
SMK-MKP,Péter Csúsz,"3,192",
,,,
Volebný obvod č. 7,,,
 , , ,
"SMER - SD,KDH",Ján Chromek,"2,378",
"SMER - SD,KDH",Andrea Baníková,"1,994",
,,,
Volebný obvod č. 8,,,
 , , ,
NEKA,Ján Šeševička,"2,256",
"SMER - SD,KDH",Eva Cireňová,"2,205",
"SMER - SD,KDH",Július Laššan,"2,152",
,,,
Volebný obvod č. 9,,,
 , , ,
NEKA,Jozef Šimko,"2,927",
"SMER - SD,KDH",Peter Mináč,"3,455",
"SMER - SD,KDH",Michal Bagačka,"3,166",
SMK-MKP,Peter Juhász,"4,792",
SMK-MKP,Ladislav Rigó,"3,352",
SMK-MKP,František Auxt,"3,182",
,,,
Volebný obvod č. 10,,,
 , , ,
"SMER - SD,KDH",Mirko Trojčák,"3,352",
"SMER - SD,KDH",Ondrej Kollár,"2,114",
SMK-MKP,László Jámbor,"1,973",
,,,
Volebný obvod č. 11,,,
 , , ,
NEKA,Lenka Balkovičová,"5,118",
"SMER - SD,KDH",Jozef Ježík,"5,357",
"SMER - SD,KDH",Milan Čarnoký,"4,880",
"SMER - SD,KDH",Miroslav Kusein,"4,847",
"SMER - SD,KDH",Juraj Družbacký,"4,187",
,,,
Volebný obvod č. 12,,,
 , , ,
NEKA,Ján Tomáš,"1,363",
"SMER - SD,KDH",Kamil Danko,"2,482",
,,,
Volebný obvod č. 13,,,
 , , ,
NEKA,Ladislav Kukolík,"3,861",
NEKA,Daniel Gelien,"2,592",
"SMER - SD,KDH",Vladimír Flimer,"2,822",
"SMER - SD,KDH",Božena Kováčová,"2,576",
,,,
Prešovský kraj,,,
,,,
Volebný obvod č. 1,,,
 , , ,
NEKA,Pavol Ceľuch,"4,492",
NEKA,Martin Šmilňák,"3,052",
NOVA,Patrik Mihaľ,"3,233",
SMER - SD,Boris Hanuščak,"5,365",
SMER - SD,Andrej Havrilla,"3,626",
SMER - SD,Miroslav Bujda,"2,978",
,,,
Volebný obvod č. 2,,,
 , , ,
SMER - SD,Ján Ferko,"2,635",
SMER - SD,Tibor Focko,"2,468",
SMER - SD,Jozef Fedorko,"2,383",
SMER - SD,Michal Druga,"2,234",
ÚSVIT,Ivan Hopta,"3,158",
,,,
Volebný obvod č. 3,,,
 , , ,
"KDH,MOST - HÍD,SDKÚ - DS",Jozef Grivalský,"1,970",
"KDH,MOST - HÍD,SDKÚ - DS",Pavel Hudáček,"1,953",
SMER - SD,Štefan Bieľak,"3,345",
SMER - SD,Pavol Slovík,"2,587",
SMER - SD,Jozef Harabin,"1,927",
,,,
Volebný obvod č. 4,,,
 , , ,
"KDH,MOST - HÍD,SDKÚ - DS",Milan Majerský,"1,462",
SMER - SD,Vladimír Ledecký,"2,034",
SMER - SD,Miloslav Repaský,"1,255",
,,,
Volebný obvod č. 5,,,
 , , ,
SMER - SD,Adrian Kaliňák,"1,633",
,,,
Volebný obvod č. 6,,,
 , , ,
"KDH,MOST - HÍD,SDKÚ - DS",Milan Baran,"3,471",
"KDH,MOST - HÍD,SDKÚ - DS",Jozef Švagerko,"2,958",
"KDH,MOST - HÍD,SDKÚ - DS",Alena Madzinová,"2,706",
"KDH,MOST - HÍD,SDKÚ - DS",Igor Wzoš,"2,590",
"KDH,MOST - HÍD,SDKÚ - DS",Jozef Mezovský,"2,376",
SMER - SD,Jozef Janiga,"3,298",
SMER - SD,Michal Sýkora,"3,173",
SMER - SD,Alžbeta Havrančíková,"2,434",
,,,
Volebný obvod č. 7,,,
 , , ,
"KDH,MOST - HÍD,SDKÚ - DS",Stanislav Kahanec,"5,421",
"KDH,MOST - HÍD,SDKÚ - DS",Štefan Kužma,"4,844",
"KDH,MOST - HÍD,SDKÚ - DS",Andrea Turčanová,"4,805",
"KDH,MOST - HÍD,SDKÚ - DS",Peter Krajňák,"4,717",
"KDH,MOST - HÍD,SDKÚ - DS",Anton Gašpár,"4,702",
"KDH,MOST - HÍD,SDKÚ - DS",Ján Ahlers,"4,694",
"KDH,MOST - HÍD,SDKÚ - DS",Marian Damankoš,"4,577",
NEKA,Pavel Hagyari,"4,701",
SMER - SD,Jozef Kičura,"5,940",
SMER - SD,Miroslav Benko,"4,886",
SMER - SD,Emil Chlapeček,"4,768",
SMER - SD,Radoslav Čuha,"4,587",
,,,
Volebný obvod č. 8,,,
 , , ,
"KDH,MOST - HÍD,SDKÚ - DS",Eduard Vokál,"2,800",
SMER - SD,Vladimír Jánošík,"2,484",
SMER - SD,Peter Molčan,"2,443",
SMER - SD,Miroslav Čekan,"2,150",
,,,
Volebný obvod č. 9,,,
 , , ,
"KDH,MOST - HÍD,SDKÚ - DS",Ján Holinka,"1,758",
SMER - SD,Nadežda Sirková,"2,234",
SMER - SD,Michal Lukša,"1,779",
,,,
Volebný obvod č. 10,,,
 , , ,
NEKA,Anna  Aftanasová,"2,880",
NEKA,Jozef Kandráč,"2,327",
SMER - SD,Peter Bizovský,"3,778",
SMER - SD,Peter Sokol,"2,975",
,,,
Volebný obvod č. 11,,,
 , , ,
"KDH,MOST - HÍD,SDKÚ - DS",Martin Jakubov,"1,960",
SMER - SD,Peter Obrimčák,"1,446",
,,,
Volebný obvod č. 12,,,
 , , ,
NEKA,Ján Vook,"1,981",
SMER - SD,Peter Pilip,"2,992",
SMER - SD,Milan Cocuľa,"2,008",
,,,
Volebný obvod č. 13,,,
 , , ,
"KDH,MOST - HÍD,SDKÚ - DS",Marek Fedor,"2,630",
SMER - SD,Ján Ragan,"4,481",
SMER - SD,Jaroslav Makatúra,"3,008",
SMER - SD,Juraj Kuročka,"2,916",
SMER - SD,Ľubomír Lukič,"2,909",
SMER - SD,Jozef Berta,"2,453",
,,,
Košický kraj,,,
,,,
Volebný obvod č. 1,,,
 , , ,
"KDH,SDKÚ - DS,MOST - HÍD",Marek Vargovčák,"1,803",
"KDH,SDKÚ - DS,MOST - HÍD",Rastislav Trnka,"1,727",
"KDH,SDKÚ - DS,MOST - HÍD",Jozef Figeľ,"1,651",
NEKA,Ľubica Blaškovičová,"1,721",
SMER - SD,Jozef Burian,"1,508",
,,,
Volebný obvod č. 2,,,
 , , ,
"KDH,SDKÚ - DS,MOST - HÍD",Igor Jutka,"2,137",
"KDH,SDKÚ - DS,MOST - HÍD",Daniel Rusnák,"1,975",
"KDH,SDKÚ - DS,MOST - HÍD",Iveta Kijevská,"1,953",
KDS,Rudolf Bauer,"3,400",
NEKA,Alfonz Halenár,"2,241",
SMER - SD,Mária Grüllingová,"1,883",
,,,
Volebný obvod č. 3,,,
 , , ,
NEKA,Eva Antónyová,"1,098",
SMER - SD,Jozef Andrejčák,"1,348",
,,,
Volebný obvod č. 4,,,
 , , ,
"KDH,SDKÚ - DS,MOST - HÍD",Vladimír Saxa,"1,653",
SMER - SD,Jaroslav Hlinka,"2,375",
SMER - SD,Renáta Lenártová,"2,176",
SMER - SD,Anna Jenčová,"1,926",
,,,
Volebný obvod č. 5,,,
 , , ,
"KDH,SDKÚ - DS,MOST - HÍD",Štefan Petrík,"1,982",
"KDH,SDKÚ - DS,MOST - HÍD",Július Beluscák,"1,918",
NEKA,Ján Kokarda,"2,006",
SMER - SD,Jozef Konkoly,"3,509",
SMER - SD,Michal Rečka,"2,256",
SMK-MKP,István Zachariaš,"2,794",
SMK-MKP,László Köteles,"2,474",
SMK-MKP,László Iván,"2,276",
,,,
Volebný obvod č. 6,,,
 , , ,
NEKA,Igor Petrik,"1,728",
NEKA,Kamil Münnich,904,
,,,
Volebný obvod č. 7,,,
 , , ,
"KDH,SDKÚ - DS,MOST - HÍD",Ján Paľovčík,"2,784",
SMER - SD,Emil Ďurovčík,"6,679",
SMER - SD,Viliam Zahorčák,"6,522",
SMER - SD,František Farkaš,"4,645",
SMER - SD,Ján Mihalečko,"4,630",
SMER - SD,Jana Cibereová,"4,512",
SMER - SD,Ľubica Rošková,"4,061",
SMER - SD,Jozef Makohus,"3,271",
,,,
Volebný obvod č. 8,,,
 , , ,
"KDH,SDKÚ - DS,MOST - HÍD",Pavol Burdiga,"2,164",
NEKA,Juraj Nagy,"1,904",
SMER - SD,Ján Babič,"2,301",
SMER - SD,Štefan Bašták,"1,811",
SMER - SD,Karol Horník,"1,533",
,,,
Volebný obvod č. 9,,,
 , , ,
SMER - SD,Boleslav Lešo,"2,354",
SMER - SD,Štefan Staško,"2,263",
,,,
Volebný obvod č. 10,,,
 , , ,
"KDH,SDKÚ - DS,MOST - HÍD",Marián Hojstrič,"3,601",
"KDH,SDKÚ - DS,MOST - HÍD",Stanislav Vospálek,"2,909",
"KDH,SDKÚ - DS,MOST - HÍD",Rastislav Javorský,"2,662",
NEKA,Pavol Bečarik,"3,071",
NEKA,Michal Komara,"2,764",
SMER - SD,Iveta Rušinová,"2,713",
SMER - SD,Janka Brziaková,"2,466",
,,,
