Bratislavský kraj,,, 
,,, 
Bratislava - obvod č. 1,,, 
,,, 
Marián Chovanec,NEKA,1 145, 
Branislav Horník,"KDH, SDKÚ-DS",1 071, 
Miroslav Kubica,SNS,568, 
Ladislav Gieci,SaS,521, 
Iveta Poluchová,NEKA,499, 
Mária Varhaníková,ND,406, 
Milan Šebeň,KSS,393, 
Martin Mikuš,NEKA,342, 
Ľuboš Košťál,SaS,263, 
Ingrid Kramárová,DS,180, 
Jaroslav Chudý,SNS,170, 
Branislav Bujna,"KDS, OKS",159, 
Roman Ševčík,MOST-HÍD,155, 
Soňa Suchárová,SNS,121, 
Ladislav Somogyi,MOST-HÍD,46, 
,,, 
Obvod Ilava,,, 
,,, 
Anna Chalupková,"ĽS-HZDS, SMER",1 980, 
Pavol Bagin,NEKA,1 824, 
Jaroslav Šlesar,"ĽS-HZDS, SMER",1 764, 
Ľuba Backová,"ĽS-HZDS, SMER",1 685, 
Jozef Gašparík,NEKA,1 653, 
Pavol Čiernik,"KDH, SDKÚ-DS",1 637, 
Štefan Daško,NEKA,1 491, 
Karol Korintuš,"KDH, SDKÚ-DS",1 473, 
Jaroslav Kusý,"ĽS-HZDS, SMER",1 462, 
Jaroslav Kadlečík,"KDH, SDKÚ-DS",1 304, 
Mária Zimanová,NEKA,1 210, 
Milan Staňo,SNS,1 080, 
Ján Rehák,Misia 21,714, 
Anton Vanko,SNS,633, 
Milan Gergely,"LIGA, SF, SZ",606, 
Tibor Turza,"LIGA, SF, SZ",564, 
Vladimír Pagáč,NEKA,427, 
Tibor Kramár,SaS,405, 
Jozef Kňažek,"LIGA, SF, SZ",405, 
Anton Múdry,ND,399, 
Mária Brezániová,"LIGA, SF, SZ",361, 
Jozef Prekop,SNS,346, 
Juraj Mác,MOST-HÍD,335, 
Jaroslav Puček,KSS,328, 
Ján Kvasnička,SaS,313, 
Ivan Slámka,"LIGA, SF, SZ",312, 
Rastislav Fleško,NEKA,300, 
František Fusek,NEKA,298, 
Karol Struška,SaS,298, 
Štefan Zigo,Misia 21,297, 
Pavol Fatura,KSS,289, 
Marián Herdel,Misia 21,226, 
Jozef Gabaš,NEKA,215, 
Václav Števko,"KDS, OKS",214, 
Andrej Michalčík,"KDS, OKS",172, 
Miroslav Šimák,SNS,145, 
Miroslav Barbuščák,EDS,123, 
,,, 
Obvod Myjava,,, 
,,, 
Anna Abramovičová,NEKA,989, 
Jaroslav Ferianec,"ĽS-HZDS, SMER",878, 
Ľuboš Valášek,"KDH, SDKÚ-DS",434, 
Rastislav Eliáš,"LIGA, SF, SZ",357, 
Robert Adamek,"KDH, SDKÚ-DS",350, 
Vladislav Šuster,NEKA,329, 
Branislav Kovačech,"LIGA, SF, SZ",293, 
Roman Vajaš,NEKA,285, 
Pavol Líška,SaS,250, 
Martin Barbierik,ND,247, 
Zdenko Židek,SNS,173, 
Martin Ferianec,"KDS, OKS",95, 
Štefan Klimek,SNS,78, 
Pavol Gavurník,KSS,67, 
Jana Gáliková,EDS,47, 
,,, 
Obvod Nové Mesto nad Váhom,,, 
,,, 
Milan Pašmik,"ĽS-HZDS, SMER",1 665, 
Mária Cagalová,NEKA,1 602, 
Jozef Kukuča,"KDH, SDKÚ-DS",1 538, 
Ivan Sadovský,"KDH, SDKÚ-DS",1 349, 
Ľubomír Karaba,"KDH, SDKÚ-DS",1 259, 
Marián Lacko,"KDH, SDKÚ-DS",1 008, 
Marián Mora,ND,981, 
Juraj Kazda,NEKA,804, 
Peter Nováčik,"LIGA, SF, SZ",653, 
Radoslav Sedlák,SaS,545, 
Ján Pavlovič,ND,502, 
Ivan Križan,SNS,487, 
Roman Kozáček,SaS,455, 
Erika Bieliková,HZD,449, 
Jarmila Vidová,"LIGA, SF, SZ",440, 
Juraj Hlatký,SaS,432, 
Miroslav Topolčány,ND,422, 
Erik Gašparík,"LIGA, SF, SZ",419, 
Blažena Žákovicová,KSS,413, 
Andrej Fedorko,NEKA,387, 
Viliam Muth,SNS,375, 
Oľga Áčová,"LIGA, SF, SZ",362, 
Ján Blaško,KSS,353, 
Ján Miklovič,SNS,346, 
Ľubomír Roháček,"LIGA, SF, SZ",342, 
Peter Petkov,DS,322, 
Miloš Dedík,SNS,299, 
Ivan Durec,EDS,287, 
Radovan Kazda,"KDS, OKS",272, 
Bohumil Mihálik,KSS,258, 
Pavol Hladký,SNS,254, 
Stanislav Baláž,KSS,253, 
Marián Čepák,ND,220, 
Eva Seifertová,ND,213, 
Jozefína Hrkotová,NEKA,211, 
Miroslav Brdo,KSS,180, 
Jozef Valovič,SĽS,148, 
Slavomir Ondko,"KDS, OKS",103, 
,,, 
Obvod Partizánske,,, 
,,, 
Erich Dvonč,"ĽS-HZDS, SMER",2 001, 
Anton Stanko,"KDH, SDKÚ-DS",1 818, 
Ľudovít Košík,"KDH, SDKÚ-DS",1 586, 
Martin Mikloš,"KDH, SDKÚ-DS",1 528, 
Mária Jančová,NEKA,1 401, 
Mária Hazuchová,NEKA,1 277, 
Zuzana Grachová,SaS,515, 
Ľubomír Solík,KSS,405, 
Jozef Tomáš,S.O.S.,388, 
Mária Kosnovská,SaS,373, 
Jozef Foltán,KSS,329, 
Peter Sitár,SaS,297, 
Marek Leták,SaS,258, 
Andrej Vaňo,SNS,249, 
Marek Oršula,SNS,233, 
Martin Vaňo,SNS,226, 
Monika Bauerová,KĽS,211, 
Emília Šútorová,ZRS,200, 
Ľubomír Vožňak,SNS,189, 
Gabriela Ďurinová,ANO,185, 
Ján Kysel,ZRS,173, 
Peter Ridzik,ND,136, 
Ivana Legéňová,DÚ,132, 
,,, 
Obvod Považská Bystrica,,, 
,,, 
František Matušík,NEKA,1 461, 
Vladimír Bačík,"ĽS-HZDS, SMER",1 430, 
Jozef Smatana,"ĽS-HZDS, SMER",1 412, 
Rudolf Karas,NEKA,1 396, 
Amália Ondičová,"ĽS-HZDS, SMER",1 254, 
Pavol Hladký,SaS,1 216, 
Ján Fusko,"ĽS-HZDS, SMER",1 202, 
Jozef Keruľ,NEKA,1 150, 
Juraj Smatana,DÚ,1 135, 
Milada Belásová,SNS,1 104, 
Katarína Gregušová,SNS,1 071, 
Pavel Smatana,"KDH, SDKÚ-DS",1 067, 
Ján Harant,SNS,988, 
Eva Dériková,"KDH, SDKÚ-DS",974, 
Marián Sopčák,"KDH, SDKÚ-DS",951, 
Pavel Petrík,"LIGA, SF, SZ",942, 
Juraj Čelko,NEKA,926, 
Pavol Bielik,"KDH, SDKÚ-DS",924, 
Ján Kozánek,NEKA,874, 
Ľuboš Lackovič,ND,767, 
Anton Lagíň,SNS,764, 
Peter Galovič,NEKA,707, 
Jarmila Tesková,SaS,672, 
Božena Fortuníková,SNS,570, 
Ján Slyško,ND,534, 
Juraj Dobiaš,ND,520, 
Dagmar Ondrášiková,SaS,491, 
Emil Lukáč,SaS,479, 
Daniel Palko,NEKA,479, 
Iveta Pospíšilová,SaS,475, 
Jozef Fuček,KSS,378, 
Miloš Konečný,ND,376, 
Dušan Briestenský,KĽS,374, 
Marta Belásová,ZRS,359, 
Jozef Babušík,NEKA,342, 
Karel Procházka,"KDS, OKS",327, 
Vlastimil Sekeráš,"LIGA, SF, SZ",276, 
Miroslava Lovíšková,ND,229, 
Boris Kardoš,KSS,224, 
Pavol Pauer,KSS,219, 
Pavol Jurdík,KSS,211, 
Vladimír Homola,MOST-HÍD,166, 
Rudolf Barančík,ÚSVIT,164, 
Milan Olšovský,ÚSVIT,153, 
Dušan Dorčík,KSS,147, 
Filip Hrenák,ÚSVIT,123, 
,,, 
Obvod Prievidza,,, 
,,, 
Emil Mendel,"ĽS-HZDS, SMER",3 248, 
Jozef Loja,"KDH, SDKÚ-DS",2 760, 
Michal Dobiaš,"ĽS-HZDS, SMER",2 741, 
Vladimír Buzalka,"ĽS-HZDS, SMER",2 732, 
Gabriel Šimko,"KDH, SDKÚ-DS",2 574, 
Helena Dadíková,DS,2 561, 
Ján Dobrovodský,"ĽS-HZDS, SMER",2 522, 
Ladislav Babiak,SaS,2 511, 
Ivana Hromádková,"KDH, SDKÚ-DS",2 390, 
Dušan Šimka,"LIGA, SF, SZ",2 226, 
Ernest Lányi,NEKA,2 197, 
Ján Šlapák,NEKA,2 064, 
Dušan Magdin,NEKA,1 996, 
Alena Pillarová,NEKA,1 895, 
Vojtech Šovčík,"KDH, SDKÚ-DS",1 850, 
Vladislav Oravec,"KDH, SDKÚ-DS",1 794, 
Ján Belanský,NEKA,1 724, 
Gustáv Schnierer,"KDH, SDKÚ-DS",1 712, 
Ľudovít Fábry,NEKA,1 634, 
Ján Ižo,NEKA,1 629, 
Ivan Vaňo,"LIGA, SF, SZ",1 548, 
Ľuboš Áč,"LIGA, SF, SZ",1 473, 
Helena Čavojská,NEKA,1 433, 
Jaroslav Izák,SNS,1 387, 
Patrik Juríček,SaS,1 387, 
Ľubomír Vida,S.O.S.,1 368, 
Mária Grmanová,NEKA,1 276, 
Karol Boško,NEKA,1 216, 
Martin Mokrý,SNS,1 216, 
Marián Mikula,NEKA,1 191, 
Štefan Škríp,SNS,1 180, 
Katarína Majdlenová,SaS,1 130, 
Štefan Závadinka,S.O.S.,1 099, 
Vladimír Revický,S.O.S.,1 080, 
Mária Tkáčová,NEKA,1 080, 
Marian Jakubis,SNS,1 074, 
Milan Smaho,SaS,1 064, 
Dušan Klas,SNS,1 003, 
Miroslav Holček,SNS,994, 
Pavol Matlovič,SaS,989, 
Ľuboš Jelačič,"LIGA, SF, SZ",926, 
Peter Blaho,SaS,901, 
Silvia Nemcová,SaS,888, 
Róbert Géczy,NEKA,887, 
Dana Horná,NEKA,887, 
Ľubomír Macek,SaS,879, 
Roman Henčel,NEKA,870, 
Ján Mokrý,SNS,858, 
Vladimír Urbanec,NEKA,849, 
Karol Deli,KSS,848, 
Anton Špeťko,NEKA,841, 
Iveta Šluchová,NEKA,809, 
Arpád Koszta,"LIGA, SF, SZ",801, 
Miroslav Pastucha,NEKA,778, 
Patrik Uhliarik,SaS,711, 
Vladislav Šúr,SNS,684, 
Margita Kršková,S.O.S.,624, 
Ladislav Debnár,SNS,618, 
Peter Mišeje,"KDH, SDKÚ-DS",545, 
Valéria Cechová,"LIGA, SF, SZ",544, 
Martin Bugár,S.O.S.,531, 
Miroslav Samiec,KSS,526, 
František Fábrik,MOST-HÍD,519, 
Ľuboš Maxina,S.O.S.,511, 
Katarína Pápežová,KSS,462, 
Peter Valach,NEKA,461, 
Ján Martiček,S.O.S.,429, 
Miloš Beseda,SNS,425, 
Vladimír Galanský,ZRS,418, 
Jaroslav Matuška,ZRS,391, 
Samuel Uhliar,"KDS, OKS",390, 
Jozef Bizoň,ND,385, 
Peter Toma,EDS,370, 
Jozef Zubák,ZSNS,363, 
Martin Majdan,"LIGA, SF, SZ",348, 
Ondrej Molnár,"LIGA, SF, SZ",343, 
Pavol Šovčík,KSS,340, 
Libor Mokrý,"LIGA, SF, SZ",325, 
Ján Škraban,EDS,312, 
Anton Páleš,ZSNS,274, 
Jaroslav Daniš,ZSNS,257, 
Ján Kabina,"LIGA, SF, SZ",241, 
Anton Paučin,ZSNS,226, 
,,, 
Obvod Púchov,,, 
,,, 
Marián Michalec,NEKA,1 747, 
Miroslav Kubičár,NEKA,1 516, 
Viera Flimmelová,NEKA,1 232, 
František Sieklik,"KDH, SDKÚ-DS",1 116, 
Jana Prekopová,"KDH, SDKÚ-DS",937, 
Ján Gabčo,"KDH, SDKÚ-DS",898, 
Peter Regina,NEKA,870, 
Anton Novosad,SNS,676, 
Ivan Gabriš,SaS,537, 
Júlia Potočná,SaS,474, 
Mário Žársky,"LIGA, SF, SZ",453, 
Vladimír Vadrna,NEKA,445, 
Miloš Kapuš,NEKA,405, 
Marián Mišún,NEKA,338, 
Jarmila Andreánska,EDS,312, 
Juraj Bakoš,"KDS, OKS",239, 
Pavol Gelo,KSS,203, 
Mária Šlesárová,ZRS,177, 
Katarína Briestenská,ND,167, 
Miroslav Štefek,KSS,161, 
Roman Hudec,KSS,158, 
Stanislav Hošták,KĽS,54, 
,,, 
Obvod Trenčín,,, 
,,, 
Peter Sika,"ĽS-HZDS, SMER",3 143, 
Igor Murín,"KDH, SDKÚ-DS",3 093, 
Miroslav Velčko,"ĽS-HZDS, SMER",2 888, 
Stanislav Svatik,NEKA,2 828, 
Ján Bezák,"KDH, SDKÚ-DS",2 825, 
Ján Kmeť,"KDH, SDKÚ-DS",2 459, 
Renata Kaščáková,SaS,2 391, 
Tibor Guštafík,"KDH, SDKÚ-DS",2 383, 
Ján Babič,NEKA,2 312, 
Eugen Szép,"KDH, SDKÚ-DS",2 287, 
Miloš Radosa,"LIGA, SF, SZ",2 071, 
Miroslav Řádek,"KDH, SDKÚ-DS",2 069, 
Jozef Ďuráči,SaS,2 067, 
Mária Hládeková,NEKA,1 968, 
Dušan Paška,NEKA,1 824, 
Jozef Kováč,NEKA,1 808, 
Róbert Lifka,NEKA,1 796, 
Jaroslav Ridoško,SNS,1 656, 
Eva Beňovičová,NEKA,1 627, 
Leo Kužela,NEKA,1 593, 
Martin Barčák,NEKA,1 557, 
František Bagin,NEKA,1 489, 
Jakub Ilavský,SaS,1 413, 
Zuzana Aštaryová,SaS,1 342, 
Michal Bahelka,SaS,1 324, 
Anna Kováčová,NEKA,1 245, 
Pavol Kašuba,SaS,1 178, 
Eva Drhová,NEKA,1 045, 
Peter Nižňanský,"LIGA, SF, SZ",1 030, 
Ľuboš Samák,SaS,1 018, 
Janka Koppiová,NEKA,971, 
Ladislav Matejka,SaS,970, 
Jozef Vakoš,SNS,959, 
Juraj Bartanus,ND,904, 
Michal Chlebana,NEKA,899, 
Josef Hrdlička,KSS,855, 
Marian Strieženec,NEKA,811, 
Beata Sládkovičová,NEKA,786, 
Jozef Rea,HZD,726, 
Marián Beták,"KDS, OKS",724, 
Viliam Cagala,SNS,660, 
Milan Česal,"KDS, OKS",599, 
Roman Stopka,SNS,582, 
Eva Zábojníková,"LIGA, SF, SZ",550, 
Ivana Salinková,NEKA,523, 
Miroslav Kijac,"LIGA, SF, SZ",505, 
Peter Pilko,ND,495, 
Miroslav Marguš,SNS,491, 
Lenka Ďurechová,ÚSVIT,490, 
Igor Pavlík,KSS,486, 
Milan Bílek,KSS,473, 
Michal Zajac,"KDS, OKS",461, 
Andrej Antonio Leca,NEKA,458, 
Jana Klemensová,NEKA,435, 
Ľubica Sokolíková,MOST-HÍD,433, 
Veronika Vaculová,NEKA,426, 
Július Kollár,KSS,424, 
Eva Straková,NEKA,409, 
Vlasta Laurinčíková,"LIGA, SF, SZ",387, 
Igor Vanek,KSS,382, 
Jana Konečná,NEKA,367, 
Jozef Kutlík,"KDS, OKS",349, 
Milan Tiburák,ND,339, 
Andrej Pavlík,"KDS, OKS",323, 
Jaromír Capák,ND,307, 
Peter Jozefčík,"LIGA, SF, SZ",280, 
Milan Šanko,"LIGA, SF, SZ",274, 
Štefan Trnka,NEKA,274, 
Alena Ďuďáková,EDS,273, 
Martin Mizerák,EDS,228, 
Tatiana Samáková,EDS,220, 
Václav Vacula,NEKA,201, 
Milan Maťaše,EDS,196, 
Dagmar Kučerová,EDS,188, 
Pavol Magner,ASV,188, 
Miroslav Blažo,EDS,180, 
Emília Vavrová,EDS,180, 
Marek Štefák,EDS,161, 
Miroslav Luňák,DS,139, 
Emília Mikušová,ÚSVIT,128, 
Radoslav Mikuš,ÚSVIT,128, 
Milan Mišech,ÚSVIT,71, 
,,, 
Nitriansky kraj,,, 
,,, 
Obvod Komárno,,, 
,,, 
Béla Angyal,"LIGA, MOST-HÍD, OKS, SF, SZ",4 901, 
Rozália Szalay,SMK-MKP,4 411, 
Éva Hortai,"LIGA, MOST-HÍD, OKS, SF, SZ",3 960, 
Pál Banai Tóth,"LIGA, MOST-HÍD, OKS, SF, SZ",3 863, 
Jozef Jobbágy,NEKA,3 683, 
Lajos Csóka,"LIGA, MOST-HÍD, OKS, SF, SZ",3 466, 
Sándor Bastrnák,"LIGA, MOST-HÍD, OKS, SF, SZ",3 436, 
Peter Kovács,"LIGA, MOST-HÍD, OKS, SF, SZ",3 051, 
Zoltán Benyó,EDS,2 956, 
Roman Ostružlík,"LIGA, MOST-HÍD, OKS, SF, SZ",2 767, 
Alexander Asbóth,NEKA,2 700, 
Tichomír Török,"LIGA, MOST-HÍD, OKS, SF, SZ",2 323, 
Ingrid Keťková,"KDH, ĽS-HZDS, SDKÚ-DS, SMER",1 918, 
Miroslav Adamik,SNS,1 843, 
Dušan Podmanický,EDS,1 735, 
Denisa Paksiová,"KDH, ĽS-HZDS, SDKÚ-DS, SMER",1 704, 
Marek Mihály,"KDH, ĽS-HZDS, SDKÚ-DS, SMER",1 510, 
Jozef Sipos,NEKA,1 442, 
Peter Majer,NEKA,1 389, 
Anna Žigová,NEKA,1 125, 
Štefan Molnár,SaS,845, 
Mária Kobidová,NEKA,814, 
Pavol Tausk,KSS,557, 
Pavol Pšenák,KSS,547, 
Silvia Szomíková,SaS,537, 
Andrea Oslanecová,EDS,509, 
Ferdinand Balogh,NEKA,507, 
Koloman Borbély,SaS,498, 
Viktor Tatár,SaS,477, 
Marek Vrábel,EDS,450, 
Ondrej Vrbovský,KSS,444, 
Štefan Oslanec,EDS,432, 
Arpád Odvárka,SaS,421, 
Ladislav Kráz,SaS,414, 
Oliver Biluška,ASV,336, 
Andrea Vrábelová,EDS,289, 
Ladislav Nagy,Misia 21,232, 
Renáta Tornócziová,EDS,185, 
Anton Teleki,Misia 21,146, 
,,, 
Obvod Levice,,, 
,,, 
Tibor Róm,SMK-MKP,3 675, 
László Daru,SMK-MKP,3 666, 
Peter Köpöncei,SMK-MKP,3 581, 
Beáta Kiss,SMK-MKP,3 483, 
Tamás Lőrincz,SMK-MKP,3 463, 
Dezider Pálffy,SMK-MKP,3 462, 
Ján Medovarský,NEKA,3 447, 
Marián Kotora,SMK-MKP,3 392, 
Pál Kakas,SMK-MKP,3 307, 
Eugen Wirth,SMK-MKP,3 017, 
Alena Frtúsová,NEKA,2 633, 
Mária Kuriačková,"LIGA, MOST-HÍD, OKS, SF, SZ",2 096, 
Marek Földesi,"LIGA, MOST-HÍD, OKS, SF, SZ",2 081, 
Martin Bátovský,SNS,2 006, 
Jozef Kubala,SNS,1 943, 
Csilla Andruska,"LIGA, MOST-HÍD, OKS, SF, SZ",1 880, 
Zoltán Fekete,"LIGA, MOST-HÍD, OKS, SF, SZ",1 875, 
Ladislav Valach,EDS,1 811, 
Ondrej Kusý,SaS,1 801, 
Miroslav Považan,SNS,1 722, 
Margita Fialová,SNS,1 552, 
Július Grébner,"LIGA, MOST-HÍD, OKS, SF, SZ",1 449, 
Ján Koštrna,HZD,1 324, 
Magdaléna Zsiga,"LIGA, MOST-HÍD, OKS, SF, SZ",1 242, 
Peter Birčák,SaS,1 137, 
Koloman Gasparík,"LIGA, MOST-HÍD, OKS, SF, SZ",1 135, 
Peter Frasch,"LIGA, MOST-HÍD, OKS, SF, SZ",998, 
Imrich Nagy,"LIGA, MOST-HÍD, OKS, SF, SZ",981, 
Jaroslav Jarkovský,SaS,914, 
Ferdinand Sasváry,SaS,887, 
Juraj Ďurík,KSS,879, 
Michal Švaral,SaS,869, 
Ľudovít Baka,SaS,805, 
Berta Jasečková,NEKA,757, 
Roman Tóth,SaS,735, 
Jaroslava Mihálová,SaS,713, 
Imrich Beszédes,EDS,696, 
Pavol Kocka,KSS,646, 
František Zlehovec,EDS,622, 
Ján Hamar,KSS,532, 
Dana Arpášová,EDS,511, 
Ján Brnák,ASV,507, 
Miloš Dovičin,ND,506, 
Jozef Bóna,KSS,499, 
Drahomíra Vrecníková,SNJ,495, 
Štefan Kopřiva,EDS,487, 
Gabriel Biric,KSS,435, 
Karol Bednár,HZD,422, 
Valéria Gregušová,EDS,422, 
Michal Molnár,KSS,422, 
Alexander Tóth,EDS,380, 
Peter Laczko,KSS,288, 
Gejza Pintér,KSS,284, 
Anna Srncová,ASV,258, 
Tibor Kovács,EDS,255, 
Ján Rudinský,ZRS,243, 
Milena Nagyová,EDS,190, 
Vladimír Langer,KSS,184, 
,,, 
Obvod Nitra,,, 
,,, 
Jozef Hasilla,NEKA,4 803, 
Jozef Belica,SaS,4 653, 
Helena Kováčová,SNS,3 738, 
Ján Petruška,ZSNS,3 433, 
Ivan Habiňák,SNS,2 625, 
Vladimír Ďuga,SNS,2 544, 
Ľuboš Kolárik,NEKA,2 374, 
Miloš Greguš,"LIGA, MOST-HÍD, OKS, SF, SZ",2 292, 
Ľubomír Kováč,SaS,2 214, 
Marta Miklošková,KDS,2 034, 
Vladimír Vondrák,EDS,1 993, 
Oto Koppan,SaS,1 887, 
Miroslav Habán,ASV,1 824, 
Vladimír Gozora,ASV,1 681, 
Štefan Slováčik,SNS,1 671, 
Viliam Zverina,SNS,1 630, 
Dagmar Skačanová,"LIGA, MOST-HÍD, OKS, SF, SZ",1 623, 
Stanislav Michalík,SaS,1 577, 
Ľudmila Račeková,SNS,1 566, 
Róbert Balkó,SMK-MKP,1 540, 
Beáta Áčová,"LIGA, MOST-HÍD, OKS, SF, SZ",1 479, 
Peter Marič,SaS,1 404, 
Anton Žikla,KSS,1 355, 
Eva Hlaváčová,"LIGA, MOST-HÍD, OKS, SF, SZ",1 312, 
Lajos Ladányi,SMK-MKP,1 264, 
Pavol Szabó,SaS,1 258, 
Vojtech Šugár,SaS,1 222, 
Jozef Dobiš,EDS,1 163, 
František Mészáros,"LIGA, MOST-HÍD, OKS, SF, SZ",1 163, 
Juraj Lazarčík,KSS,1 163, 
Andrea Maťová,SNJ,1 133, 
Stanislav Cebo,KSS,1 130, 
Zoltán Molnár,SMK-MKP,1 094, 
Juraj Varga,SMK-MKP,1 051, 
Vendelín Száraz,"LIGA, MOST-HÍD, OKS, SF, SZ",1 031, 
Jaroslav Dobiš,ASV,1 020, 
Ladislav Púchovský,"LIGA, MOST-HÍD, OKS, SF, SZ",1 017, 
Anton Friedl,KSS,976, 
Róbert Kupeček,SMK-MKP,973, 
Michal Lazarčík,KSS,971, 
Lenka Haburajová Ilavská,ND,900, 
Eduard Kolesár,ASV,876, 
Peter Rudický,"LIGA, MOST-HÍD, OKS, SF, SZ",850, 
Miloš Macho,"LIGA, MOST-HÍD, OKS, SF, SZ",812, 
Miroslav Timko,KSS,760, 
Mário Šušek,S.O.S.,685, 
František Horník,KSS,682, 
Tibor Jakubík,EDS,667, 
Dagmar Szabóová,"LIGA, MOST-HÍD, OKS, SF, SZ",661, 
Alexander Kečkeméthy,"LIGA, MOST-HÍD, OKS, SF, SZ",638, 
Pavol Leštinský,KSS,599, 
Peter Kalmár,"LIGA, MOST-HÍD, OKS, SF, SZ",598, 
Ján Petráš,SNJ,586, 
Anton Kováč,"LIGA, MOST-HÍD, OKS, SF, SZ",579, 
Viliam Mokráň,KĽS,570, 
Ondrej Ňorba,KSS,525, 
Egon Gyarmathy,ASV,499, 
Jaroslav Lopata,KSS,495, 
Anna Preťová,ASV,377, 
Anna Jakubíková,EDS,293, 
,,, 
Obvod Nové Zámky,,, 
,,, 
János Bób,SMK-MKP,3 194, 
László Forró,SMK-MKP,3 183, 
Zoltán Berta,SMK-MKP,3 080, 
Tibor Farkas,SMK-MKP,2 953, 
Dénes Száraz,SMK-MKP,2 881, 
Péter Nagy,SMK-MKP,2 789, 
Béla Hajtman,SMK-MKP,2 763, 
František Hatina,NEKA,2 625, 
Tibor Dobai,SMK-MKP,2 513, 
Anton Dragúň,NEKA,2 167, 
Marian Bednár,SNS,1 935, 
Vladimír Karvaj,EDS,1 809, 
Bertalan Bóna,"LIGA, MOST-HÍD, OKS, SF, SZ",1 649, 
Koloman Forró,"LIGA, MOST-HÍD, OKS, SF, SZ",1 591, 
Juraj Kisely,NEKA,1 321, 
Ondrej Halámik,"LIGA, MOST-HÍD, OKS, SF, SZ",1 311, 
Marián Tóth,"LIGA, MOST-HÍD, OKS, SF, SZ",1 304, 
Norbert Hogenbuch,"LIGA, MOST-HÍD, OKS, SF, SZ",1 210, 
Peter Ágh,LS,1 102, 
Pavol Križan,SaS,1 072, 
Ondrej Ondrušek,NEKA,1 070, 
Branislav Illés,"LIGA, MOST-HÍD, OKS, SF, SZ",1 056, 
Gabriel Kiss,"LIGA, MOST-HÍD, OKS, SF, SZ",1 020, 
Ľubica Juríková,LS,999, 
Marián Hruškár,SaS,921, 
Ján Šimunek,ASV,911, 
Jozef Miklovič,"LIGA, MOST-HÍD, OKS, SF, SZ",865, 
Katarína Strážovská,EDS,763, 
Jozef Sádovský,KDS,742, 
Ľubomír Harčarík,SaS,704, 
Miroslav Velič,SaS,676, 
Oľga Szabóová,NEKA,661, 
Diana Repková,SaS,605, 
Marcela Čerešňová,SaS,576, 
Jozef Balla,KSS,571, 
Peter Orgován,SaS,565, 
Jozef Chovan,KSS,545, 
Katarína Mokrášová,EDS,536, 
Marta Kapustová,KSS,505, 
Karol Marek,KSS,442, 
Peter Kecskés,SaS,435, 
Vojtech Kiš,ZSNS,383, 
Juraj Božoky,EDS,374, 
František Huszár,EDS,361, 
Rudolf Bugár,ZSNS,359, 
Agnesa Palacková,KSS,328, 
Lenka Szegényová,KSS,280, 
Jaroslav Imrich,EDS,256, 
Dávid Iveziq,EDS,252, 
Dárius Lebo,EDS,125, 
,,, 
Obvod Šaľa,,, 
,,, 
Július Iván,SMK-MKP,2 194, 
Jozef Grell,"KDH, ĽS-HZDS, SDKÚ-DS, SMER",2 181, 
Helena Psotová,"KDH, ĽS-HZDS, SDKÚ-DS, SMER",1 716, 
Jozef Mečiar,"KDH, ĽS-HZDS, SDKÚ-DS, SMER",1 492, 
Ferenc Bergendi,"LIGA, MOST-HÍD, OKS, SF, SZ",1 112, 
Július Belovič,"LIGA, MOST-HÍD, OKS, SF, SZ",938, 
Gábor Rusznák,"LIGA, MOST-HÍD, OKS, SF, SZ",857, 
Svetozár Hikkel,ZSNS,828, 
Roman Králik,SaS,735, 
Tibor Vajda,"LIGA, MOST-HÍD, OKS, SF, SZ",708, 
Ľuboš Blažo,SNS,587, 
Peter Andráši,SaS,520, 
Marián Šperka,SaS,481, 
Milan Šimko,SNS,385, 
Ján Štefánik,SNS,322, 
Pavol Marciš,SaS,241, 
Andrea Bušinská,EDS,213, 
Jana Hatvanyová,ZRS,167, 
Miloš Melišek,EDS,157, 
Juliána Melišková,EDS,51, 
,,, 
Obvod Štúrovo,,, 
,,, 
Ladislav Magát,"LIGA, MOST-HÍD, OKS, SF, SZ",1 521, 
Július Kamanca,"LIGA, MOST-HÍD, OKS, SF, SZ",989, 
Andrea Vitkóová,"LIGA, MOST-HÍD, OKS, SF, SZ",959, 
Ondrej Mokos,"KDH, ĽS-HZDS, SDKÚ-DS, SMER",902, 
Ladislav Poloma,"KDH, ĽS-HZDS, SDKÚ-DS, SMER",418, 
Aurel Nagy,EDS,319, 
Ivan Synak,SNS,310, 
Ľubomír Ferkodič,"KDH, ĽS-HZDS, SDKÚ-DS, SMER",290, 
Edita Horváthová,SNJ,216, 
Ivan Barin,DS,185, 
Ondrej Kovan,SaS,139, 
Eva Willantová,SaS,124, 
Aurel Nagy,EDS,108, 
Zoltán Víglaš,SaS,100, 
Jarmila Nagyová,EDS,70, 
,,, 
Obvod Topoľčany,,, 
,,, 
Ľubomír Bošanský,"KDH, ĽS-HZDS, SDKÚ-DS, SMER",3 659, 
Tibor Pavlík,NEKA,3 359, 
Albert Hačko,NEKA,3 195, 
Štefan Grach,NEKA,2 794, 
Michal Švajlen,NEKA,1 956, 
Jaroslav Božik,ZSNS,1 354, 
Peter Bačik,SNS,1 267, 
Jozef Cifra,ND,1 253, 
Emil Šatan,ĽSSS,1 184, 
Jozef Bošanský,KSS,1 039, 
Ivan Snopek,"LIGA, MOST-HÍD, OKS, SF, SZ",976, 
