Trnavský kraj,Volebný obvod č. 5,504645,Plavecký Peter
Trnavský kraj,Volebný obvod č. 5,504653,Podbranč
Trnavský kraj,Volebný obvod č. 5,504700,Prietrž
Trnavský kraj,Volebný obvod č. 5,504726,Prievaly
Trnavský kraj,Volebný obvod č. 5,504777,Rovensko
Trnavský kraj,Volebný obvod č. 5,504823,Smolinské
Trnavský kraj,Volebný obvod č. 5,504831,Smrdáky
Trnavský kraj,Volebný obvod č. 5,504840,Sobotište
Trnavský kraj,Volebný obvod č. 5,504882,Šajdíkove Humence
Trnavský kraj,Volebný obvod č. 5,504891,Šaštín - Stráže
Trnavský kraj,Volebný obvod č. 5,504904,Štefanov
Trnavský kraj,Volebný obvod č. 5,556114,Sekule
Trnavský kraj,Volebný obvod č. 5,556122,Rohov
Trnavský kraj,Volebný obvod č. 5,556131,Rybky
Trnavský kraj,Volebný obvod č. 6,504271,Brodské
Trnavský kraj,Volebný obvod č. 6,504343,Dubovce
Trnavský kraj,Volebný obvod č. 6,504351,Gbely
Trnavský kraj,Volebný obvod č. 6,504378,Holíč
Trnavský kraj,Volebný obvod č. 6,504394,Chropov
Trnavský kraj,Volebný obvod č. 6,504432,Kátov
Trnavský kraj,Volebný obvod č. 6,504459,Kopčany
Trnavský kraj,Volebný obvod č. 6,504483,Koválovec
Trnavský kraj,Volebný obvod č. 6,504530,Letničie
Trnavský kraj,Volebný obvod č. 6,504548,Lopašov
Trnavský kraj,Volebný obvod č. 6,504564,Mokrý Háj
Trnavský kraj,Volebný obvod č. 6,504599,Oreské
Trnavský kraj,Volebný obvod č. 6,504611,Petrova Ves
Trnavský kraj,Volebný obvod č. 6,504670,Popudinské Močidľany
Trnavský kraj,Volebný obvod č. 6,504718,Prietržka
Trnavský kraj,Volebný obvod č. 6,504734,Radimov
Trnavský kraj,Volebný obvod č. 6,504742,Radošovce
Trnavský kraj,Volebný obvod č. 6,504815,Skalica
Trnavský kraj,Volebný obvod č. 6,504912,Trnovec
Trnavský kraj,Volebný obvod č. 6,504939,Unín
Trnavský kraj,Volebný obvod č. 6,504963,Vrádište
Trnavský kraj,Volebný obvod č. 7,506745,Trnava
Trnavský kraj,Volebný obvod č. 7,506788,Bíňovce
Trnavský kraj,Volebný obvod č. 7,506796,Bohdanovce nad Trnavou
Trnavský kraj,Volebný obvod č. 7,506818,Boleráz
Trnavský kraj,Volebný obvod č. 7,506826,Borová
Trnavský kraj,Volebný obvod č. 7,506842,Brestovany
Trnavský kraj,Volebný obvod č. 7,506851,Bučany
Trnavský kraj,Volebný obvod č. 7,506869,Buková
Trnavský kraj,Volebný obvod č. 7,506877,Cífer
Trnavský kraj,Volebný obvod č. 7,506893,Dechtice
Trnavský kraj,Volebný obvod č. 7,506915,Dobrá Voda
Trnavský kraj,Volebný obvod č. 7,506923,Dolná Krupá
Trnavský kraj,Volebný obvod č. 7,506931,Dolné Dubové
Trnavský kraj,Volebný obvod č. 7,506940,Dolné Orešany
Trnavský kraj,Volebný obvod č. 7,507041,Horná Krupá
Trnavský kraj,Volebný obvod č. 7,507059,Horné Dubové
Trnavský kraj,Volebný obvod č. 7,507067,Horné Orešany
Trnavský kraj,Volebný obvod č. 7,507156,Jaslovské Bohunice
Trnavský kraj,Volebný obvod č. 7,507164,Kátlovce
Trnavský kraj,Volebný obvod č. 7,507211,Košolná
Trnavský kraj,Volebný obvod č. 7,507296,Majcichov
Trnavský kraj,Volebný obvod č. 7,507318,Malženice
Trnavský kraj,Volebný obvod č. 7,507351,Naháč
Trnavský kraj,Volebný obvod č. 7,507512,Ružindol
Trnavský kraj,Volebný obvod č. 7,507555,Smolenice
Trnavský kraj,Volebný obvod č. 7,507571,Suchá nad Parnou
Trnavský kraj,Volebný obvod č. 7,507601,Špačince
Trnavský kraj,Volebný obvod č. 7,507636,Šúrovce
Trnavský kraj,Volebný obvod č. 7,507687,Trstín
Trnavský kraj,Volebný obvod č. 7,507741,Voderady
Trnavský kraj,Volebný obvod č. 7,507768,Zavar
Trnavský kraj,Volebný obvod č. 7,507776,Zeleneč
Trnavský kraj,Volebný obvod č. 7,556483,Križovany nad Dudváhom
Trnavský kraj,Volebný obvod č. 7,556491,Opoj
Trnavský kraj,Volebný obvod č. 7,556513,Vlčkovce
Trnavský kraj,Volebný obvod č. 7,556556,Pavlice
Trnavský kraj,Volebný obvod č. 7,556564,Slovenská Nová Ves
Trnavský kraj,Volebný obvod č. 7,556599,Dlhá
Trnavský kraj,Volebný obvod č. 7,556653,Radošovce
Trnavský kraj,Volebný obvod č. 7,556661,Dolné Lovčice
Trnavský kraj,Volebný obvod č. 7,556670,Šelpice
Trnavský kraj,Volebný obvod č. 7,556688,Lošonec
Trnavský kraj,Volebný obvod č. 7,580473,Biely Kostol
Trnavský kraj,Volebný obvod č. 7,581020,Hrnčiarovce nad Parnou
Trnavský kraj,Volebný obvod č. 7,581488,Zvončín
Trenčiansky kraj,Volebný obvod č. 1,505056,Ľutov
Trenčiansky kraj,Volebný obvod č. 1,505072,Malá Hradná
Trenčiansky kraj,Volebný obvod č. 1,505102,Malé Hoste
Trenčiansky kraj,Volebný obvod č. 1,505153,Miezgovce
Trenčiansky kraj,Volebný obvod č. 1,505200,Nedašovce
Trenčiansky kraj,Volebný obvod č. 1,505277,Omastiná
Trenčiansky kraj,Volebný obvod č. 1,505331,Pečeňany
Trenčiansky kraj,Volebný obvod č. 1,505358,Podlužany
Trenčiansky kraj,Volebný obvod č. 1,505382,Pravotice
Trenčiansky kraj,Volebný obvod č. 1,505412,Prusy
Trenčiansky kraj,Volebný obvod č. 1,505447,Ruskovce
Trenčiansky kraj,Volebný obvod č. 1,505455,Rybany
Trenčiansky kraj,Volebný obvod č. 1,505471,Slatina nad Bebravou
Trenčiansky kraj,Volebný obvod č. 1,505480,Slatinka nad Bebravou
Trenčiansky kraj,Volebný obvod č. 1,505544,Šípkov
Trenčiansky kraj,Volebný obvod č. 1,505552,Šišov
